AptName,Spine_vs_Laparoscopic,Spine_vs_HeadNeck,Laparoscopic_vs_HeadNeck,AveExpr,F,P.Value,adj.P.Val,Target,EntrezGeneSymbol,draw
seq.21162.30,-0.5391343041003793,-0.07186130377364464,0.4672730003267347,13.585360964289718,0.22885864238787032,0.7990067324923995,0.9240584688928111,TBCEL,TBCEL,Venous
seq.21752.10,0.5054869991859938,0.03987181773563542,-0.4656151814503584,11.048205643067712,0.22868734883610384,0.7991383295049185,0.9240584688928111,MIRO1,RHOT1,Venous
seq.22578.17,0.15805101683323208,0.20299876785133897,0.044947751018106885,12.028782210329775,0.2286769925683394,0.7991386640563678,0.9240584688928111,ROBO2,ROBO2,Venous
seq.13513.174,0.0065495835399946856,0.07752085707458534,0.07097127353459065,8.38925950280886,0.22860572140415708,0.7991790260308097,0.9240584688928111,PIAS3,PIAS3,Venous
seq.2939.10,-0.0970598955127393,-0.04892901603135513,0.04813087948138417,9.478672334579064,0.228106789071836,0.7995625965587952,0.9242931261764427,Artemin,ARTN,Venous
seq.23567.37,-0.10414786700033929,-0.09949281572778368,0.00465505127255561,10.226250419640003,0.22802034486045397,0.7996290753393847,0.9242931261764427,GNAQ,GNAQ,Venous
seq.15388.24,0.35727563414118535,1.1576187715309647,0.8003431373897794,9.350769050464715,0.22767176510656073,0.7999190795666121,0.9243006997629527,FcRIIIa,FCGR3A,Venous
seq.14105.5,0.02212768393728659,0.1866165352167588,0.16448885127947221,15.279269583208489,0.22743207416366085,0.8000855817032358,0.9243006997629527,Kallistatin,SERPINA4,Venous
seq.20081.14,0.04380905071234853,0.0646326039845988,0.020823553272250273,6.715534589944536,0.22728901772303176,0.8001917526277021,0.9243006997629527,PIM2,PIM2,Venous
seq.21217.20,-0.14709409198022882,-0.09108197198934853,0.056012119990880294,9.577665996053069,0.22713807965472488,0.8003297201417776,0.9243006997629527,PHB2,PHB2,Venous
seq.11422.2,0.06150932269203668,-0.0696623202342801,-0.13117164292631678,7.390516431290176,0.22710099702068945,0.8003582623226362,0.9243006997629527,DLX3,DLX3,Venous
seq.15427.35,0.1823834395354318,0.15671640268082498,-0.025667036854606806,10.887989114754356,0.22702940047242565,0.8004133729479772,0.9243006997629527,LOXL3,LOXL3,Venous
seq.5412.53,-0.06935880156908603,0.0828229918729182,0.15218179344200422,11.684661176533496,0.22651572360769198,0.8007872247592831,0.9243006997629527,CD27,CD27,Venous
seq.13738.8,0.14819600284973156,-0.09232162986958059,-0.24051763271931215,9.501801484831992,0.22639527230689663,0.8009016806040105,0.9243006997629527,Inhibin bA chain,INHBA,Venous
seq.16836.1,0.05565172332290658,0.08072288274606088,0.0250711594231543,8.633237988939813,0.22623429509051152,0.8010040668287246,0.9243006997629527,FHR3,CFHR3,Venous
