AptName,PC1,PC2,PC3,PC4,Target,EntrezGeneSymbol
seq.15436.40,-0.005856559487222346,0.01437168862516109,-0.012503067265198245,-0.0019224412674360189,RAMP1,RAMP1
seq.16753.46,-0.0058527855185457976,0.02651388084824541,0.007078031041660342,-0.004131619830079133,CO6A2,COL6A2
seq.21106.206,0.005845548083707125,-0.008779936856622502,0.008358047238098952,-8.183585463921674e-4,CETN1,CETN1
seq.17336.54,0.005838953927465842,0.011999463423526913,0.025703342790808714,-0.0020370506219169146,CR3L2,CREB3L2
seq.23276.14,0.005836616831371498,-0.004318660628791032,0.029442256907419282,-0.01221848250273633,CB068,C2orf68
seq.9204.33,-0.005834603042452949,0.0022122785218469817,-0.0019259771796315067,0.006773924696455317,Corticotropin-lipotropin,POMC
seq.2642.4,0.0058344389415155296,-0.004965548464870916,-0.009586809579182416,-0.002649125553767774,PAFAH beta subunit,PAFAH1B2
seq.10731.10,-0.005827922419126754,-0.008553084820084657,-0.004389257591672103,0.022655013233069857,HS3S5,HS3ST5
seq.22374.56,-0.005827725847032966,0.005549276619201361,1.98972496602941e-5,0.008040992981167838,HEY1,HEY1
seq.6411.58,-0.0058273328453781695,0.014680784469163745,0.015288166667132836,0.007509148440435325,DB135,DEFB135
seq.9436.2,-0.0058236968961948255,0.0019023662977415332,-0.02493509533881753,2.629504253265789e-4,ID-1,ID1
seq.22150.2,-0.00582333962154909,-0.006415677769273151,7.03391598452285e-4,0.016826323889523185,GABP1,GABPB1
seq.16751.15,-0.005818732834737588,-4.0829258712045613e-5,0.002495313623903864,0.005775926400070353,BNP,NPPB
seq.13482.14,0.005810712288607468,-0.0172850780515178,0.008868972886324494,6.234665526956464e-5,CNOT1,CNOT1
seq.13979.3,0.005809285619423875,0.010593211674084349,-0.018268230772993103,-0.008169089819007228,S26A7,SLC26A7
seq.17818.22,0.0058082321912831915,-0.02763369175198518,-0.002818428720800571,0.0023545600149356533,SUGT1,SUGT1
seq.7056.16,-0.005806308200744088,0.009022375710100177,0.014605497716069423,0.02509173276536731,4F2,SLC3A2
seq.9188.119,-0.005805857248393137,0.009198109357318808,0.003158394303450864,0.007016897058656936,MIG,CXCL9
seq.11167.6,0.005805506291104565,0.015266601777520006,0.024347298489700697,0.015680879753844572,MTMR1,MTMR1
seq.13594.158,0.005796971589321022,-0.025120200597756985,0.0025881337546490046,0.004040700108163389,GGA1,GGA1
seq.9970.7,0.005790018257971571,-0.01947549533909168,0.005500191466053679,0.007987776737847362,UBXN4,UBXN4
seq.16899.59,-0.005785587182294038,-0.006923796667071096,-0.020245350763508196,0.022887396064211026,OSBL9,OSBPL9
seq.14256.4,0.005780317246153557,0.014569754249598407,0.014294558426163017,0.01649980404122854,Fc_MOUSE,
seq.19282.3,-0.0057797791800658594,-0.02602356571548172,0.009788037683040453,-0.0070364002422030145,RAB13,RAB13
seq.5668.49,-0.005778636927198953,0.016751547611665408,-0.01212456498710593,7.098121093589569e-4,AGR3,AGR3
seq.25261.42,-0.005777861719890004,-0.004666474170169992,0.003319328168228477,0.020625869253898498,ANKS3,ANKS3
seq.23029.3,0.005777381770713243,0.003296769948824151,-0.01539665668632941,-0.009984924132070517,SH3G3,SH3GL3
seq.6521.35,-0.005774603520238304,-0.0029061090186589048,-0.0019790427710613934,0.016327131331463657,NPTX2,NPTX2
seq.8975.26,0.005765116859258499,-0.028235192797669728,0.009549419727194253,-0.001141124511012717,RCD1,CNOT9
seq.11282.16,-0.005764377559051043,0.00325581147689253,-0.005866891469159358,-6.2742705499416e-5,Macrophage scavenger receptor,MSR1
seq.8872.1,-0.0057594528168912985,0.0034461849842823307,-0.013920778531148037,-0.016765717336971794,SC61G,SEC61G
seq.4127.75,0.005758218943727901,0.00960064255682701,-0.013071470508831168,-0.008067097819826131,C6,C6
seq.9829.91,0.0057548038512489595,-8.529654760870675e-4,-0.008402230403151913,0.0164359990857777,SULT 2A1,SULT2A1
seq.2728.62,0.00573228948367731,-0.008265901235412307,-0.018166953712831238,0.0239356748025318,Tenascin,TNC
seq.9457.3,0.005727071645828809,0.02447125168539528,0.010258996640830952,0.008533997349331074,CAV2,CAV2
seq.3392.68,-0.005724774504670516,-0.025582664937137414,0.003445940452869027,-0.001262463958838215,PKB gamma,AKT3
seq.24447.26,0.0057246715573101,-0.017285881185437543,0.007942998844975582,0.00426896479231044,F221A,FAM221A
seq.7624.19,-0.005720103197355825,0.009117905203482482,0.02218014804488317,0.005101877185142767,ANK2,ANK2
seq.5981.6,0.00571729554964902,0.0017084367645560446,-0.015712139200066786,0.0296628658995764,ES1,None
seq.14037.18,0.005716674159090499,-0.021556817718761914,9.576316400810961e-4,-0.00906788254746533,RANB3,RANBP3
seq.11464.9,0.005715440427868019,-0.0014256183469603739,-0.006091351624042825,0.005949385141485906,RELB,RELB
seq.6606.61,-0.005709687214198441,0.005901681082939779,0.0028621623977757144,0.01677639248149703,KISS1,KISS1
seq.8488.33,0.005706105450301945,-0.020612714410463622,0.016159666687189597,-0.013499617741996303,gpIIbIIIa,ITGA2B|ITGB3
seq.25255.4,0.005699374643646881,-0.014267181450995604,0.015185854646390592,0.013833094197779228,TMUB1,TMUB1
seq.21138.2,0.0056956481437872904,0.01170939893873931,-0.017021415545075254,-0.024037937349357403,NPM2,NPM2
seq.15297.3,0.00569495063924009,0.007930703780906916,0.025319817014117108,0.00861850438427793,S100A3,S100A3
seq.5581.28,0.005694787162845347,-0.008382503477519235,0.013716663885254356,-0.008578602567994713,FGL1,FGL1
seq.19366.8,0.005692292019167535,0.006036388220023033,-0.012837094353494932,-7.528060902066576e-4,PEX26,PEX26
seq.18180.58,0.005689584344026964,-0.026284658729868744,0.004122451319562632,0.002894077629178947,RT4I1,RTN4IP1
seq.15333.11,-0.00568724274330797,-0.002084349553507608,0.0035071798400282943,-0.0035481975233530266,SDF2,SDF2
seq.5015.15,-0.005686874792736706,0.005908529191010552,-0.014108239422709754,0.02719396111727644,PAFAH,PLA2G7
seq.16057.6,-0.005684920923373713,0.010781458185965662,0.00875422197738658,-0.004181014133602746,IGF-II receptor,IGF2R
seq.23387.18,0.005679934538071381,-0.023648902415493354,-0.010229084749171271,0.0024358703128490827,TIPRL,TIPRL
seq.2765.4,0.0056781106879634745,-0.006593842361917891,-0.010957740585326059,0.03306486311738072,GDF-11/8,GDF11|MSTN
seq.21647.9,-0.0056756859725740575,0.00943816299444207,0.02528776186801304,0.01951062760441498,SPEE,SRM
seq.12751.26,0.005672806301377272,0.01895944048447571,0.010945087240811153,0.0032034749729341677,ZHX1,ZHX1
seq.24278.4,0.0056718170038931575,-0.008110774856802234,-0.002955207886524386,-0.004141944890077363,UBP3,USP3
seq.9767.22,0.0056679230855628225,0.012597693356325202,-0.003956009286282709,-0.004233279998110186,RIPP1,RIPPLY1
seq.18285.6,-0.005661935332266279,0.01775496695038008,0.02084837050847272,0.011952857331355624,SVIP,SVIP
seq.3195.50,0.005660404371443622,0.010672946143464902,0.011565009890353112,-0.009791096158973805,Granulysin,GNLY
seq.7073.69,-0.005656159464515444,0.011534924904956405,0.006940826723923744,0.009544521402474063,CV015,C22orf15
seq.21450.333,-0.005653795367956291,-0.014295229201307361,6.633450714742106e-4,0.02140534134785909,Caspase-10,CASP10
seq.5737.61,-0.005644303781663187,0.009627768670722172,-0.0061646732374527925,0.001439201330537493,SEM4D,SEMA4D
seq.9013.60,-0.005640715025038477,0.008451089544720462,0.014537615530480216,-0.0013862036876526214,NET1,NTN1
seq.12538.19,0.005639130641818197,-0.0029545336541437926,0.0189281591675558,0.011059604084104273,RGS7,RGS7
seq.5245.40,0.005633212526881405,-0.02771347287229251,0.01173344152569929,0.0013349093756329228,AMPK a2b2g1,PRKAA2|PRKAB2|PRKAG1
seq.5755.29,-0.005630736951386366,0.011679337059697422,0.01596080781868531,0.016547855111241724,GIP,GIP
seq.17850.42,0.005628534789257337,0.01848219182282593,0.016401933580499056,0.012056789322283828,KLF4,KLF4
seq.7137.8,-0.005626223767408873,0.002631959911194981,-0.007266256463353426,-0.005546404184660791,MSRA,MSRA
seq.5114.65,0.005609186075331369,-0.00417772537754473,-0.015457657595655134,0.009841019019966897,Prolactin Receptor,PRLR
seq.10885.36,-0.0056039688991827595,-0.002627072105756572,-0.019693439066425136,0.011035532246743345,CF089,C6orf89
seq.12677.164,0.00560274747942186,-0.02730863257578523,0.010207319527380963,0.0014678535771406255,FLII,FLII
seq.4569.52,-0.005597335752995723,-0.0034638530711542112,-0.014001880261643842,-0.009466938038278392,SORC2,SORCS2
seq.12408.333,0.005596814988314261,-0.01930381278199458,0.015616584917520292,-0.010160936027065342,RB22A,RAB22A
seq.5264.65,0.0055955235209827064,0.010780060358089939,0.004105493584643053,-0.0014424109737328366,calreticulin,CALR
seq.9046.46,0.005595160805026247,0.015485719475210907,0.01341845957761408,0.0023238742160669773,Fc_MOUSE,
seq.21698.11,-0.005591351294372308,0.005175340917231908,-0.0070957586749901816,0.011306796691812122,Integrin a11b1,ITGA11|ITGB1
seq.15329.167,0.005590857588917338,0.011022500961225755,0.015091333284447736,0.011662267628448237,MAPIP,LAMTOR2
seq.8352.26,0.0055905983417062766,0.01791968981137111,-0.012283356726927352,0.01264259882406845,SIG12,SIGLEC12
seq.5307.12,0.005586876676696245,0.0056048243974638635,0.014141946810267952,-0.012157175459379707,Coagulation Factor IXab,F9
seq.21154.8,0.0055835575402111565,-0.012752754568863281,-0.023167303429867434,0.021881317623249102,CB39L,CAB39L
seq.22034.61,0.005583099669911611,-1.0387370152035174e-4,0.007228086197057062,-0.017393593416014628,ZBT16,ZBTB16
seq.15364.101,-0.005578818965927101,9.025400041034551e-4,-0.01955477460877492,0.021238466120075704,Apo C-I,APOC1
seq.9363.11,-0.005576671162915694,-9.894309129062978e-4,0.0076741483755073375,0.025255132380540113,CX048,CT55
seq.8404.102,0.0055759310543181785,0.0038924471059154637,-0.017918800134021147,0.0049775173693831784,BolA-like protein 2,BOLA2
seq.24971.2,0.005571705254738936,-0.013041486090256202,-0.019505836425280004,0.025935399433388087,SAC2,INPP5F
seq.2938.55,-0.005570381029893606,-0.0016731112622963696,-0.012282316672839294,0.00987452637763415,Apo E4,APOE
seq.11396.39,-0.005564702667729041,0.01566582816791857,0.025828032528597427,0.013763957182055435,DNAI1,DNAI1
seq.9831.12,0.005560397663801682,-0.025776679230925414,0.0076472436285348255,-0.012805760800591225,G3BP2,G3BP2
seq.23299.52,0.005559839661369086,0.014526083583425045,-0.008123974212900594,0.020932953767862802,TPPP,TPPP
seq.9550.153,-0.0055558295021773015,8.14007536000908e-4,-0.015294234477940268,0.006463201295247403,TTC17,TTC17
seq.25456.73,-0.005553115353120752,-0.019189258355684895,-0.011819039324384053,0.010699073333105788,PRS8,PSMC5
seq.2851.63,-0.0055517159234913065,0.004998055965416497,0.01192832625209256,-0.020212028424883875,C5a,C5
seq.7947.19,-0.00554336296638946,0.008475732623242962,-0.004453005750367447,8.849544593167544e-4,AP4AT,TEPSIN
seq.9172.69,0.005542686082878207,0.0016966762502342572,-0.00803926671812044,-0.018310603056887764,MMP-8,MMP8
seq.20383.31,0.005540646451626422,0.00735542888866708,0.013340791237452158,-0.01730708808460615,RBM18,RBM18
seq.12915.26,-0.005537993256474888,-2.3015243051810244e-4,-1.8216630109924768e-4,4.555865421589925e-4,Fc_MOUSE,
seq.19586.89,0.005529963545560732,-0.026997542004812435,0.011939194332311855,4.6282841430172024e-4,RAB3C,RAB3C
seq.2888.49,-0.005522480842727543,-0.006127472238022991,-0.011271938171650096,0.011402118349974193,C7,C7
seq.12426.19,0.005522326452040441,-0.017350654348849373,-0.007405407035285768,0.01867662468774538,MOL1B,MOB1A
seq.7743.5,-0.005517561821137712,-0.0034535652531504702,0.028197225480704337,0.009337874443395074,TIM50,TIMM50
seq.3213.65,-0.005513837260538382,0.001862843805140014,0.018163491257793436,-0.010291004142491202,Nidogen,NID1
seq.17782.23,-0.00551287887801645,-0.009632939469786717,0.01161505403497519,-0.004050609884561008,THIK,ACAA1
seq.19270.26,0.005511344986025343,-0.026844971450136326,0.004080376238367575,0.0055337818402606265,SYYC,YARS1
seq.14052.26,0.00549500504406782,0.022754013555727398,0.011923823365036229,0.0017378094735065104,UN13A,UNC13A
seq.9358.3,-0.005494198785149014,-0.020584600034008308,-5.870488547126681e-4,0.007877674226719521,Fc_MOUSE,
seq.18407.36,-0.0054917417031567824,-0.02087887444121683,0.0222861060174722,0.009961150389640943,AR2BP,ARL2BP
seq.21306.7,-0.005486884479679056,6.206773693830311e-4,-0.0013298225870592814,-0.01891484465322667,HAUS1,HAUS1
seq.8382.47,-0.005486323039105563,-0.01345302321370492,0.01677853043279806,-0.005431078679778965,MAPK5,MAPKAPK5
seq.16847.39,0.005484579063391337,-0.014975267891872946,-0.01005478760188328,-0.014497136623105734,RAB3B,RAB3B
seq.9122.8,-0.005477038451134887,0.005086073336829386,0.020537995050480342,0.005477481126639665,Fc_MOUSE,
seq.8868.4,0.005474847031682607,0.008576160198974784,0.004335973843805038,0.00099465728715376011,Fc_MOUSE,
seq.23679.43,0.00547306364386222,0.008958504956547457,-0.006450547956150091,0.005444769123279037,DCC1,DSCC1
seq.20402.11,0.005471905220767912,-0.024022297400383235,0.005362512673684549,0.001402448232383551,TPC2A,TRAPPC2
seq.6365.62,0.0054669782070946565,0.016462891173887807,0.0043544785531262785,0.006304539017044511,Fc_MOUSE,
seq.20545.17,-0.0054626852097039635,0.0023525543441025496,0.0010651372623604247,0.007691019013555432,MFAP3,MFAP3
seq.19347.37,-0.005462015503874401,7.728362358537732e-4,-0.019864868593216498,0.01487282066897018,Carbonic Anhydrase XII,CA12
seq.8289.8,0.005458303401380335,0.0052797831135663114,-0.018220670996371275,0.01252372963266684,GPNMB,GPNMB
seq.22969.12,-0.005453175926141702,0.01895683400113981,0.0184030270319752,0.013444099804751261,MCP-3,CCL7
seq.5960.49,-0.005450097200514899,-0.0010291780170912322,0.0025855377218399205,-0.0025954562505839003,Fc_MOUSE,
seq.7879.12,0.005448902484811561,0.02138510649009255,0.012022886928278114,0.004984753959749297,Cytochrome P450 3A4,CYP3A4
seq.13228.75,0.005444685859958151,9.371963528273751e-4,-0.010147585203843823,-0.008269878443287023,MDM2,MDM2
seq.5065.8,-0.00544338177763302,-0.0034924374734922443,-0.01790951533423935,-0.009131087319344743,CD83,CD83
seq.5133.17,0.005443245610612979,0.01063635873799952,-0.006337271657210257,0.009750957863883842,TGF-b R II,TGFBR2
seq.4907.56,0.005440171409109698,-0.007157408319944907,0.01729963644010131,-0.022871557526180385,D-dimer,FGA|FGB|FGG
seq.7786.83,0.005434481081903727,0.017557045869211862,0.02802573624798945,0.005252301681868004,CLC2B,CLEC2B
seq.11137.43,-0.0054344057916012704,0.012861328116795641,0.020138625748120587,-0.00352308795292242,IL3RB,CSF2RB
seq.17204.17,-0.005433501850921545,-6.953017543043485e-4,-0.014447612634684205,-4.196465584908481e-4,PNMT,PNMT
seq.4151.6,0.005424461178082977,0.009117344006679266,-0.004152564336467149,0.00671346392545895,Plasminogen,PLG
seq.21797.4,-0.0054208638985441685,-0.006817018412648581,0.005793338859023207,-0.0208589356830593,HLA-C,HLA-C
seq.4557.61,0.005416194493777532,0.008609531512821976,-0.024516569127682377,0.004453486353740973,KIRR3,KIRREL3
seq.15615.8,-0.0054128367085790954,-0.014203807837192575,0.004287774477543584,-0.002000616584897315,LIRB3,LILRB3
seq.16828.8,0.005408837426195748,-0.009094566971520258,-0.016604170521865188,0.007760493441643282,Collagen a1(VI),COL6A1
seq.19293.6,-0.00540708779199784,-0.02428664697418794,0.003415271307460091,-0.011143990358475766,VP26A,VPS26A
seq.22395.7,-0.005406838881627961,0.0028346298557460348,-0.0019205903956853502,-0.005559238686606183,Tristetraproline,ZFP36
seq.6629.3,-0.005403600701871134,-0.005202222177336406,0.005614797933747684,0.009952521813494259,HBD-1,DEFB1
seq.8258.22,-0.005394171950904959,6.730494342437843e-4,-9.641165035898272e-4,-0.02561114179807778,UXS1,UXS1
seq.23627.3,-0.005390189527352884,0.0104206882913375,0.030055866122383184,0.01202329380970378,CF057,SDHAF4
seq.23652.15,0.005389590938575152,0.003029676579303537,-5.65961313181699e-4,0.0201423145810121,SOX,PIPOX
seq.10430.31,-0.005386770298991397,0.007867239148827733,0.02252858029624229,0.01736138136602013,4F2,SLC3A2
seq.8800.14,-0.005386049812090148,0.00869873432528793,0.01560447687916919,0.019789883854058464,TTC17,TTC17
seq.6439.59,0.0053853877814296685,0.0012570853007736519,-0.0024332413577521548,0.011903739060301993,CN093,C14orf93
seq.9916.146,-0.005384443240863402,0.003119714648302475,0.005739847088387689,0.001596036145207082,LRC4B,LRRC4B
seq.5671.1,-0.0053809595804748195,0.006864954080768322,0.021224591666521745,-0.012233059617711376,Chymotrypsin,CTRB1
seq.8962.48,0.005378481305641764,0.019035205784397616,0.022249098856937544,0.007828845002182644,KS6B1,RPS6KB1
seq.2436.49,-0.00537719507881442,0.010952868773516694,0.016840987133081332,-0.019176079870606044,"CXCL16, soluble",CXCL16
seq.8029.35,-0.005372283866418103,0.01835887419594869,0.012392508247430222,0.014617912696537252,Fc_MOUSE,
seq.21899.36,0.005372184155669446,0.0029928712206161853,0.015238938157197773,-0.016791088408100372,inhibin A,INHA|INHBA
seq.8462.18,0.005369063673590562,0.01613858394562902,-0.012741450356588515,6.755148185986603e-4,HGH,GH1
seq.8368.102,-0.005368200221488259,0.0028654885590787076,0.020802987666511785,-0.019432732652988123,TNF sR-II,TNFRSF1B
seq.13530.5,0.005363287397599962,0.0191778560058904,0.017314955975739794,0.0019530283503188509,UR2R,UTS2R
seq.21509.29,0.005356165549267447,0.007525001495605101,-0.006113060628065327,0.01642276283690406,GL8D2,GLT8D2
seq.6965.19,-0.0053479173970187345,0.015142945329340482,-0.004932815684152267,0.008384638592151777,CNTP2,CNTNAP2
seq.16785.45,0.005347058011506318,0.015342286684117287,-0.006672423909336819,-6.230159746600641e-4,HD-5,DEFA5
seq.12656.1,0.005336033881119884,-0.02524995305162789,0.014352484645931569,0.003084006655909195,KLC1,KLC1
seq.24475.45,0.005333681797492884,-0.026276448530847926,0.005198579388886225,0.004924862171559568,SNX12,SNX12
seq.6912.6,-0.005332428524239173,0.0039018915822134886,0.005131055930226782,0.003365323332710788,EFHA2,MICU3
seq.21393.62,0.005331344466488421,-0.0032328251623534757,-0.0037239563005047327,-0.01971927615728537,SAHH,AHCY
seq.3175.51,-0.005330635566314029,-0.003454020631471386,-0.010614073689335717,0.006245089111373842,ATS13,ADAMTS13
seq.10049.112,0.005326905760639334,0.02050141197606427,0.005822678268458675,0.007376803563342197,TERF1,TERF1
seq.12821.6,0.005326720557243323,-0.0011142519192296097,-0.014426325069961842,0.014310948608305394,NAL10,NLRP10
seq.11094.104,0.00532588788508884,0.004128077802604516,0.02992192433847393,1.2103356133241565e-4,LPPL,CLC
seq.13117.232,0.005318484923107234,0.007981217726934036,0.004940328882825083,0.013659121736517609,CHKB,CHKB
seq.8951.162,0.005314779453034594,0.012909697515391711,0.03136669872248703,0.009250676004552748,CSPG4,CSPG4
seq.23362.26,0.005313430373708796,-0.0032764293662875246,0.010102495258969953,0.006934504460727005,5NT1A,NT5C1A
seq.10505.12,-0.005311779630265865,-0.013066903835921828,0.002023833054226335,0.01668097034819311,RNF43,RNF43
seq.8853.2,-0.005309984363052871,0.001825567840018586,0.00871756988277087,0.024417425955427025,CLC4A,CLEC4A
seq.14081.5,-0.005306956417624515,0.0036809641959389154,-0.003931863978526676,-0.016797098588823202,ULBP-1,ULBP1
seq.11401.181,-0.005306458201468838,0.015164514267543857,0.011421608593299899,0.018930663210753734,RN146,RNF146
seq.7919.278,0.0053043123297619324,-0.003479633997711681,0.026458337072800906,0.014438344761458019,FAM3D,FAM3D
seq.15698.6,-0.005300172866820541,-0.008791301782394387,0.005072992953759088,0.003965206596191914,TXLNA,TXLNA
seq.8018.43,0.0052985354350654,-0.023150604848024347,0.004886114238429149,-0.010650922264502514,VSIG2,VSIG2
seq.10772.21,-0.005294297751221732,-0.00694472471395252,0.020677782226237344,-0.004198547602312283,CGAT2,CSGALNACT2
seq.12385.4,-0.005291557208137614,-0.010084728334491984,0.007837030289207295,-0.012577293036779269,CAN3,CAPN3
seq.3845.51,0.005291342710067849,-0.022102418046983575,0.01710469569302233,-0.009459577586268178,DLRB1,DYNLRB1
seq.25492.7,0.005288869683358083,0.017297465335808993,0.017200110850481218,0.01415808582589144,TOM1,TOM1
seq.11560.76,0.005277905084234022,0.016942059789668732,0.02379860584165066,0.01605756973039833,NFAC4,NFATC4
seq.14337.1,0.005276448855063982,0.005045496101703598,0.0026335139451315634,-0.0022142669344184483,TPPC3,TRAPPC3
seq.13697.51,0.005275802480127799,0.008146990278939687,-0.01929717289613662,-4.7529480081697645e-4,GPDA,GPD1
seq.20393.10,0.005275456845039013,0.0107934672529045,0.027808621520323516,0.012874870905947248,CNCG,PDE6H
seq.17370.186,0.0052744037821547156,-0.02510892233294133,0.016444031822630812,-0.002421845311938324,ABHDA,ABHD10
seq.22981.3,0.005269857017401742,0.013363916780755795,0.015569430021271797,-0.003982909724871127,HPCL1,HPCAL1
seq.17685.9,-0.005269020682475386,-0.0012571972760097086,-0.004670415479423362,0.017634162420409452,Apo A-IV,APOA4
seq.18212.43,0.005266156832503868,0.001487283532979397,0.014247589466411035,-0.01720880095227538,GSTM5-5,GSTM5
seq.3352.80,-0.005257085441540066,-0.0025738208743055005,-0.0182186616361498,0.017331630857955447,Carbonic anhydrase 6,CA6
seq.23680.1,0.005256716064236136,-0.020269171892218295,0.01734036477732506,0.003363131340088278,MCPIP,ZC3H12A
seq.22554.101,0.005256238037251309,-0.025763013719123706,0.016059162893879132,-0.0023187588875303714,RM10,MRPL10
seq.4666.193,-0.0052464722291277865,0.013520083462103148,-0.01108674162134271,-0.019651304754428677,No Protein,
seq.11570.94,-0.005241414958913389,0.01503092206757281,0.028077173653899314,0.0026869997275245417,BAP29,BCAP29
seq.22948.13,0.005240742992455796,0.020515595008298474,0.018420304773790273,0.0056246364895003375,BMP-3,BMP3
seq.22590.68,-0.005240368928025027,0.007714710667189732,-4.728396500254899e-4,0.01170569243600127,FZD1,FZD1
seq.9090.9,-0.005238368042860541,-0.023395835107717054,0.011801271452288828,-6.567895356794463e-4,SYTL4,SYTL4
seq.10462.14,-0.00523560643070483,0.02219454672339743,0.002538526403495613,0.006394104408316204,INSL5,INSL5
seq.8813.160,-0.00523162388608132,0.023532699054264767,0.012473889042423747,0.006588479037306753,Thioredoxin,TXN
seq.9379.248,-0.005231002215962623,0.0032651909035747587,-3.055292078249908e-4,-0.0017460655567396624,CX069,SMIM10
seq.12724.81,0.005227108091034456,-0.026141525114041105,-0.00231192868636425,0.010207232954086239,CIRBP,CIRBP
seq.17747.45,-0.005222822445751833,-0.012296986140974416,-0.001171484033654062,0.00866541871312887,TRAF1,TRAF1
seq.20526.3,-0.005221325311394068,0.01860532336560897,0.009271259682681698,0.012563776645919192,RET1L,RAET1L
seq.11561.32,-0.005216799030645574,-0.01344615138775702,0.0036022093371996414,0.010325872397791399,Fc_MOUSE,
seq.5716.49,-0.005216143630169345,6.982704264818143e-4,0.0111739540947893,-0.001417631537241215,CSAG1,CSAG1
seq.8016.19,-0.005210904860662216,0.0033322487193896333,-0.004154453453381796,0.004314197034817891,DNJC4,DNAJC4
seq.14633.26,0.00520942574889668,0.015755561014470204,-6.82341166949268e-4,0.020027996173880284,T185A,TMEM185A
seq.5230.99,0.0052047204086604236,0.015406761783572859,0.017805918330365447,-0.010683582571887505,HMGR,HMGCR
seq.17398.55,-0.005196994395849089,0.010856221449754063,-0.015974671112388178,-0.011055587568360142,HO-1,HMOX1
seq.25217.35,-0.005195060586638647,-0.009756592865141621,-0.003316726724399114,-0.005537688587071453,SPANXA,SPANXA1
seq.10702.1,-0.005192853342180193,0.009427006780722539,-0.003526490564914979,0.007822343086284265,COSA1,COL28A1
seq.6230.56,0.005190449010084123,0.007082432667653129,0.00401814262184283,-0.011421071270582006,CER1,CER1
seq.23345.2,-0.005189426184750642,4.341333853749629e-5,-0.0015229257086800474,0.01947031710909333,NECA1,NECAB1
seq.20423.40,-0.00518834370278293,-0.013657946397524271,-0.01613568325949565,0.013459144383729381,CIB1,CIB1
seq.17712.7,0.005187804420992424,-0.012444382161442526,-0.004080558489969822,0.0030671695500596144,IDI1,IDI1
seq.5020.50,0.005183465606376295,-0.026705540472883545,0.005829282110583508,0.0017529248219006867,phosphoglycerate kinase 1,PGK1
seq.22537.5,-0.00518045498335136,-0.012107425081631094,-0.01589457146273099,0.015079966601160361,PPTC7,PPTC7
seq.18336.31,0.005178959721001652,0.002959205230342155,-0.02283353076314103,0.021487847587146943,CDA,CDA
seq.21662.121,-0.005170871102549294,0.0037737602474045276,0.017233285466845143,0.021922680966850308,DYRK3,DYRK3
seq.2475.1,0.005169281746290072,0.010538032544003073,-0.01769046077863527,0.001365698204189596,SCF sR,KIT
seq.13988.67,0.005166835257932712,-0.013094838447063785,0.019250653701165844,-0.005576781485839413,NMRL1,NMRAL1
seq.4993.16,0.005162840301876293,5.541193992406603e-4,0.024970595013072396,0.003212104837841133,GSTA3,GSTA3
seq.21981.2,0.005162493419362057,-0.002788849000734409,4.2591191308170157e-4,0.02875105420451068,Integrin alpha-M,ITGAM
seq.5676.54,-0.00516050643286471,0.017095948193655477,0.022068965468657036,0.016490651139817174,ASIP,ASIP
seq.14757.144,-0.005159685085412679,0.0033941273657111725,0.012858957084679632,4.2361878076720166e-4,FGF-8B,FGF8
seq.19114.8,-0.005158490252074642,-0.006160852506763853,-0.008074294536504881,-0.017531547825658033,KITM,TK2
seq.6715.63,0.0051561668944744435,0.010530392826528899,-0.02064727727274815,-0.021893297381195564,PPBN,ALPG
seq.23550.10,-0.0051542841651618446,0.011426944679318629,-0.004741282229050356,0.0053218731914545965,KDF1,KDF1
seq.7210.25,-0.00515249531109984,0.009510191420227866,-0.01037625292589903,0.014424471252973893,Amyloid-like protein 1,APLP1
seq.22839.23,-0.005152264657602088,0.0074368837461817605,0.0024512430327345756,0.023275248882586416,ZN263,ZNF263
seq.19373.3,-0.005147824161212045,-0.02369643396147643,0.017072237411440164,-0.005846597091540611,MLRM,MYL12A
seq.10499.1,-0.005147128385545895,0.0025397531846677946,0.022325413407020978,0.001296331695995261,T106A,TMEM106A
seq.12531.5,-0.005146147358659643,0.006772196396247716,4.718818296915277e-4,0.008437291587816377,ERVV1,ERVV-1
seq.7797.11,0.005146117099596371,0.01636205847485735,0.02519993100856882,0.007944577844694968,CC167,CCDC167
seq.11444.49,0.0051453039296052334,0.016203662281612546,0.012190586001768608,-0.010760100444066329,RPC6,POLR3F
seq.17380.2,0.005144325523311707,-0.020532532829013454,-0.009956861886799494,0.0030705832552374098,UBE2K,UBE2K
seq.23569.53,0.005135206980626019,-0.009404227908667736,-0.012277988724902973,0.011618589371744781,STA10,STARD10
seq.12524.18,0.005121984038233337,-0.006525954636791955,-0.006700568887150844,0.021916616007708726,SAT2,SAT2
seq.7916.10,-0.0051184607375775616,0.0062269825069471065,-0.02404458041522197,-0.005050231881220404,S100A7,S100A7
seq.7048.4,-0.005116437484347936,0.020231695333648828,0.01902482225818426,0.01542209981374101,CEA19,CEACAM19
seq.15427.35,0.005115529835118647,0.0024061310015766235,0.01066704790545307,0.005130222924972329,LOXL3,LOXL3
seq.23689.52,0.005115348301170541,-2.6097880827200833e-4,0.00491157327243467,0.01788541145432843,CPNE6,CPNE6
seq.3837.6,-0.005107049262277778,0.01725818958935007,0.020821113529650388,0.020328548911938842,ZAP70,ZAP70
seq.8315.5,0.005105338833116509,0.019250553801384563,0.010938015475872583,0.004366331179467654,DB119,DEFB119
