AptName,logFC,AveExpr,t,P.Value,adj.P.Val,B,Target,EntrezGeneSymbol,contrast
seq.5082.51,0.23328605443950234,-0.03840020676186947,1.4104562780234744,0.1810335228338101,0.5729590235991394,-4.523454587049837,IL-1 sR9,IL1RAPL2,Laparoscopic_vs_HeadNeck
seq.6362.6,-0.24032884732874749,0.06776716497398994,-1.4103807590161652,0.1810553578115714,0.5729590235991394,-4.523470949978824,AUGN,ECRG4,Laparoscopic_vs_HeadNeck
seq.13653.335,-0.22871303640425292,-0.005106106226675067,-1.4100843337939188,0.18114108493868683,0.5729879308356517,-4.5235351728422675,MACD1,MACROD1,Laparoscopic_vs_HeadNeck
seq.3766.51,0.33219071177490567,-0.034051856192412654,1.4083613529607928,0.18164004108680026,0.573674789087796,-4.523908328861409,STX1a,STX1A,Laparoscopic_vs_HeadNeck
seq.10700.10,-0.4015661416863627,-0.11616124234979915,-1.4083020862513353,0.18165722425446146,0.573674789087796,-4.523921160302563,IGS11,IGSF11,Laparoscopic_vs_HeadNeck
seq.5097.14,0.24562313611284503,-0.022163442303224052,1.408285150740737,0.18166213460538264,0.573674789087796,-4.523924826844812,KI3S1,KIR3DS1,Laparoscopic_vs_HeadNeck
seq.13056.18,-0.4330760359158465,0.12061799609067902,-1.4082754018721741,0.181664961281779,0.573674789087796,-4.523926937466686,S6A16,SLC6A16,Laparoscopic_vs_HeadNeck
seq.4306.4,0.6148916679728184,0.211056328110755,1.407853380163322,0.18178736097133252,0.5737520297515659,-4.524018297393396,Transketolase,TKT,Laparoscopic_vs_HeadNeck
seq.11544.39,0.518529951606285,0.09607374774207116,1.4076622743749339,0.18184281012444362,0.5737520297515659,-4.524059663504097,PHF3,PHF3,Laparoscopic_vs_HeadNeck
seq.3477.63,0.354594495238869,-0.06659090461641808,1.4064988244406502,0.18218068550116173,0.5745757623247011,-4.524311435685732,TrkA,NTRK1,Laparoscopic_vs_HeadNeck
seq.3202.28,0.6640631990782927,0.07175955140590595,1.4060899155503366,0.18229955906665019,0.5746172325802499,-4.524399897905069,KREM2,KREMEN2,Laparoscopic_vs_HeadNeck
seq.8775.61,-0.35275145019568965,0.0795203958528794,-1.4057499155979756,0.18239844893951254,0.5746172325802499,-4.52447344215677,FA24B,FAM24B,Laparoscopic_vs_HeadNeck
seq.13126.52,-0.22602340365842655,-0.10174112896686734,-1.405431297468136,0.1824911600558294,0.5746172325802499,-4.524542352803943,DSC2,DSC2,Laparoscopic_vs_HeadNeck
seq.21692.12,-0.2842085025127168,0.045352704322804506,-1.4053295878108694,0.1825207636002114,0.5746172325802499,-4.524564348795061,CD8A/CD8B Complex,CD8A|CD8B,Laparoscopic_vs_HeadNeck
seq.16916.19,0.17425789046286333,0.011367409074568494,1.4045680166771508,0.1827425519991859,0.5746172325802499,-4.5247290212325275,SLIK6,SLITRK6,Laparoscopic_vs_HeadNeck
seq.17828.3,0.226043338176991,-0.003192458526912745,1.404486069782417,0.1827664302196292,0.5746172325802499,-4.524746737556609,S100A14,S100A14,Laparoscopic_vs_HeadNeck
seq.14249.68,-0.23364971635626064,0.04859258887081482,-1.4042776710921565,0.1828271663926019,0.5746172325802499,-4.524791789364491,TRIM1,MID2,Laparoscopic_vs_HeadNeck
seq.11369.23,-0.35323143575822447,-0.03729979423617561,-1.4042381448267882,0.18283868789386248,0.5746172325802499,-4.524800333785276,ADHX,ADH5,Laparoscopic_vs_HeadNeck
seq.6651.74,0.6545024716613836,-0.07249752811810255,1.4040788512170566,0.182885126423416,0.5746172325802499,-4.52483476710081,PolyUbiquitin K48,UBB,Laparoscopic_vs_HeadNeck
seq.7717.95,-0.3672055132236331,-0.0690298195210682,-1.402711874118389,0.1832840387286463,0.5755991940309937,-4.52513017087709,CFTR,CFTR,Laparoscopic_vs_HeadNeck
seq.15375.49,0.17132377842979632,-0.026070783110939466,1.4024808023716524,0.18335154115437213,0.5755991940309937,-4.525180090340259,Carboxypeptidase B1,CPB1,Laparoscopic_vs_HeadNeck
seq.3091.70,-0.24540423186027796,0.019429605919736897,-1.4011876011338833,0.18372969959319252,0.5757188621965538,-4.525459385427428,Aurora kinase A,AURKA,Laparoscopic_vs_HeadNeck
seq.13490.1,0.6422941825156374,0.05974597690846162,1.4007985908072937,0.18384357994224695,0.5757188621965538,-4.525543373812132,MPP6,MPP6,Laparoscopic_vs_HeadNeck
seq.9086.95,-0.3440661025778414,-0.13621999170341206,-1.400576894283334,0.18390850625620445,0.5757188621965538,-4.525591233122006,Mammaglobin 2,SCGB2A1,Laparoscopic_vs_HeadNeck
seq.9451.20,-0.5599795647970239,-0.2789260488424408,-1.4005391459306598,0.18391956316852515,0.5757188621965538,-4.525599381742059,Uromodulin,UMOD,Laparoscopic_vs_HeadNeck
seq.5981.6,0.21063336841787314,0.03983062313804623,1.4003375711772932,0.18397861593593634,0.5757188621965538,-4.525642893074089,ES1,None,Laparoscopic_vs_HeadNeck
seq.21817.5,-0.6076325169653005,-0.1813875543683879,-1.4000305431341107,0.18406859204390205,0.5757188621965538,-4.525709160811934,MYL9,MYL9,Laparoscopic_vs_HeadNeck
seq.16858.384,-0.18383927559057991,-0.03598053190609196,-1.3996093654248234,0.18419207930797332,0.5757188621965538,-4.525800053533792,RCN3,RCN3,Laparoscopic_vs_HeadNeck
seq.9779.63,-0.45144449741079906,0.13539101045614643,-1.399282458641678,0.18428797386947185,0.5757188621965538,-4.5258705919338285,HERP2,HERPUD2,Laparoscopic_vs_HeadNeck
seq.8061.102,-0.325411797507675,-0.10835737816101083,-1.3992537366978046,0.18429640110703588,0.5757188621965538,-4.525876788997898,F171B,FAM171B,Laparoscopic_vs_HeadNeck
seq.10551.7,-0.651860468389819,-0.32372464632470493,-1.3985917926544829,0.18449070858988384,0.5757188621965538,-4.526019591586436,LAT,LAT,Laparoscopic_vs_HeadNeck
seq.2505.49,0.5217849916691389,-0.04048972315022725,1.398519355309555,0.18451198214207504,0.5757188621965538,-4.526035216452691,GFRa-3,GFRA3,Laparoscopic_vs_HeadNeck
seq.2449.1,0.4204127792342225,0.013784657120832952,1.3981641248970549,0.18461633623082313,0.5757188621965538,-4.526111834021976,GV,PLA2G5,Laparoscopic_vs_HeadNeck
seq.13518.5,0.31969082983194363,0.18017962283677105,1.3980278914701818,0.18465636967958637,0.5757188621965538,-4.526141214647442,ASAP2,ASAP2,Laparoscopic_vs_HeadNeck
seq.18918.86,-0.16181520334633742,-0.005964474655283085,-1.397849321583615,0.1847088549223447,0.5757188621965538,-4.526179723394355,PDE4A,PDE4A,Laparoscopic_vs_HeadNeck
seq.7891.45,-0.4291855343816352,-0.22222478602793685,-1.3978421971767387,0.18471094918229602,0.5757188621965538,-4.526181259724051,UGT 1A6,UGT1A6,Laparoscopic_vs_HeadNeck
seq.21208.163,0.3512108668271713,0.10417479422836706,1.3977564468631207,0.18473615751029432,0.5757188621965538,-4.526199750864539,CEBPE,CEBPE,Laparoscopic_vs_HeadNeck
seq.21528.12,-0.43705478067579767,-0.04624951883342021,-1.396900084339954,0.18498806104514262,0.5757188621965538,-4.526384382951555,BMF,BMF,Laparoscopic_vs_HeadNeck
seq.19260.4,0.26874601858468916,0.06213387707330716,1.3966312969000534,0.1850671846145685,0.5757188621965538,-4.5264423211152,GIPC1,GIPC1,Laparoscopic_vs_HeadNeck
seq.7923.41,-0.4146653138357588,-0.19411529344502565,-1.3964377043132112,0.18512419017546977,0.5757188621965538,-4.5264840470344545,SEM4C,SEMA4C,Laparoscopic_vs_HeadNeck
seq.19240.265,0.6738325455571893,0.14870025849888865,1.3964015447988847,0.18513483936295785,0.5757188621965538,-4.526491840320387,HAP28,PDAP1,Laparoscopic_vs_HeadNeck
seq.20167.6,1.3021490380364513,0.8054256202146194,1.3961571992541015,0.18520681377632905,0.5757188621965538,-4.526544500100048,RAB8B,RAB8B,Laparoscopic_vs_HeadNeck
seq.12620.3,-0.423871690566544,-0.02047718462802539,-1.3961395267539505,0.18521202028096045,0.5757188621965538,-4.526548308571779,Septin-11,SEPTIN11,Laparoscopic_vs_HeadNeck
seq.19263.147,-0.7108514260882737,-0.33205547623484016,-1.3957431523353097,0.18532882804001433,0.5757188621965538,-4.5266337215345684,IF4E,EIF4E,Laparoscopic_vs_HeadNeck
seq.3179.51,-0.28589896296474826,0.07740991375191382,-1.395543099741059,0.18538780466748778,0.5757188621965538,-4.5266768250344125,Cathepsin A,CTSA,Laparoscopic_vs_HeadNeck
seq.9511.61,-0.3719868204061241,-0.07533912495640542,-1.395536816824332,0.18538965715693456,0.5757188621965538,-4.526678178703178,NXPH2,NXPH2,Laparoscopic_vs_HeadNeck
seq.6378.2,-0.18954778636778571,-0.011114379259524299,-1.3952115725921272,0.18548557476545854,0.5757188621965538,-4.526748248844974,CEI,C5orf38,Laparoscopic_vs_HeadNeck
seq.23264.42,0.5420876763550212,0.43780866140202795,1.3949991394258139,0.18554824538321946,0.5757188621965538,-4.526794010398073,MED10,MED10,Laparoscopic_vs_HeadNeck
seq.14065.11,-0.3613580507568203,-0.14731900943818266,-1.3947086207292274,0.18563398050344196,0.5757188621965538,-4.526856586779199,CD5,CD5,Laparoscopic_vs_HeadNeck
seq.19139.3,-0.32995658204518363,-0.11863339776291874,-1.39466022133644,0.18564826684240163,0.5757188621965538,-4.526867011103324,HSF2B,HSF2BP,Laparoscopic_vs_HeadNeck
seq.7143.9,0.39616903262906394,0.005311225636714785,1.3943959853194152,0.18572627893654828,0.5757188621965538,-4.526923919170417,GNT2C,None,Laparoscopic_vs_HeadNeck
seq.5627.53,-0.3459895310366229,-0.1856426076396779,-1.3942298499094248,0.18577534197867676,0.5757188621965538,-4.526959696505451,GON1,GNRH1,Laparoscopic_vs_HeadNeck
seq.5254.69,-0.20471498245703118,0.07617692231670252,-1.3939389447088175,0.1858612776871973,0.5757466742765727,-4.52702233754781,PDE3A,PDE3A,Laparoscopic_vs_HeadNeck
seq.5675.6,-0.19743111340048405,-0.07010787921249258,-1.392668681361497,0.18623690710865057,0.57667148264893,-4.527295782766441,Tenascin,TNC,Laparoscopic_vs_HeadNeck
seq.20514.8,0.18882051619664383,0.023198937687809156,1.3916172944445961,0.186548285006185,0.5768569290697891,-4.527522009602669,BAMBI,BAMBI,Laparoscopic_vs_HeadNeck
seq.10420.30,-0.5136377800259283,0.23844401304315857,-1.3915549833444825,0.18656675244953172,0.5768569290697891,-4.527535414185035,FAIM1,FAIM,Laparoscopic_vs_HeadNeck
seq.9060.27,0.3033443416865667,-0.02239766168229303,1.3912178410019116,0.18666669905182004,0.5768569290697891,-4.527607935812033,TUTLB,IGSF9B,Laparoscopic_vs_HeadNeck
seq.8998.15,-0.184354329335746,-0.06592764886126841,-1.3909054301355084,0.18675935327112098,0.5768569290697891,-4.527675129063951,HS3S4,HS3ST4,Laparoscopic_vs_HeadNeck
seq.7242.14,0.36443078115926136,0.0589707681400542,1.3907883103436294,0.18679409818489245,0.5768569290697891,-4.5277003170605274,CJ072,VSTM4,Laparoscopic_vs_HeadNeck
seq.22103.25,-0.39920800134856255,-0.06419986454681981,-1.390735648933013,0.18680972252216388,0.5768569290697891,-4.527711642146585,CDK20,CDK20,Laparoscopic_vs_HeadNeck
seq.21112.6,-0.41487361890263474,-0.11217583555227122,-1.3905705686559988,0.18685870785708492,0.5768569290697891,-4.52774714194235,MLRS,MYLPF,Laparoscopic_vs_HeadNeck
seq.4132.27,0.3822014738411807,0.091822654977189,1.390385375078357,0.18691367411645088,0.5768569290697891,-4.5277869643074204,FST,FST,Laparoscopic_vs_HeadNeck
seq.12488.9,-0.7954937421785304,-0.4469220244019218,-1.3901093035343295,0.18699563804138986,0.5768719044072732,-4.527846322936216,MCTS1,MCTS1,Laparoscopic_vs_HeadNeck
seq.14111.15,-0.2121267023521467,-0.0995975967171893,-1.3897496668200395,0.18710245628211505,0.5769635100768766,-4.527923639506856,TSP2,THBS2,Laparoscopic_vs_HeadNeck
seq.12618.50,-0.2257548210280885,0.05225200870053818,-1.3892437019328594,0.18725282144472705,0.577189269562424,-4.528032396159677,Aldo-keto reductase 1C1,AKR1C1,Laparoscopic_vs_HeadNeck
seq.25276.32,0.5005690333658752,-0.09571090375415237,1.3878758817871935,0.1876598145041232,0.5782055487254306,-4.528326300489523,RABL6,RABL6,Laparoscopic_vs_HeadNeck
seq.9277.16,-0.6934158126494196,-0.3892725579655947,-1.3869733440886851,0.18792876138837986,0.5785814694813318,-4.528520143438085,PAP1,REG3A,Laparoscopic_vs_HeadNeck
seq.8242.9,0.22650614244954032,8.255110459689519e-4,1.386947383978311,0.18793650191680744,0.5785814694813318,-4.528525718021571,CLC2L,CLEC2L,Laparoscopic_vs_HeadNeck
seq.5649.83,-0.1896494791361119,-0.10392364241679515,-1.3860478873669981,0.18820486675839568,0.578804973597163,-4.5287188378338685,PSG4,PSG4,Laparoscopic_vs_HeadNeck
seq.9772.153,-0.38036089829054975,-0.19852943307325432,-1.3856294309895876,0.18832982050023278,0.578804973597163,-4.528808656266812,NLGN2,NLGN2,Laparoscopic_vs_HeadNeck
seq.21133.33,0.1867158723599583,9.422025772257333e-4,1.385498569149927,0.1883689106666166,0.578804973597163,-4.5288367417290285,CMC4,CMC4,Laparoscopic_vs_HeadNeck
seq.12763.69,-0.3537450890700585,-0.17248883226125766,-1.3854099482351587,0.18839538669394312,0.578804973597163,-4.528855760660145,ZN334,ZNF334,Laparoscopic_vs_HeadNeck
seq.23767.1,0.301957639447989,0.11213675879241751,1.3854080589218751,0.18839595117084507,0.578804973597163,-4.528856166118403,CK049,C11orf49,Laparoscopic_vs_HeadNeck
seq.22397.2,-0.30884501620853777,-0.0905745217954103,-1.3848553631349065,0.18856114173488903,0.5788477576208823,-4.528974765141068,XBP1,XBP1,Laparoscopic_vs_HeadNeck
seq.22015.2,0.15810971446947714,-0.04307410285754395,1.3845065905975058,0.18866544461808207,0.5788477576208823,-4.529049592504392,RO52,TRIM21,Laparoscopic_vs_HeadNeck
seq.11138.16,0.2892589720102936,-0.009187015046948114,1.3837912269473318,0.18887952742371472,0.5788477576208823,-4.5292030380521195,RUNX3,RUNX3,Laparoscopic_vs_HeadNeck
seq.20585.9,-0.4553256061648945,-0.17299987790714777,-1.3836352807921073,0.188926223014723,0.5788477576208823,-4.529236482785844,CLM9,CD300LG,Laparoscopic_vs_HeadNeck
seq.9594.30,-0.2860478969888396,0.06174460877555458,-1.3835365238926938,0.18895579909639174,0.5788477576208823,-4.529257661460062,ZNT5,SLC30A5,Laparoscopic_vs_HeadNeck
seq.22591.4,-0.6552469098454524,-0.3230485393776335,-1.3833605279989114,0.18900851642240235,0.5788477576208823,-4.529295402198541,FZD9,FZD9,Laparoscopic_vs_HeadNeck
seq.7738.299,-0.17676706822674002,0.03877119824469929,-1.383202263399353,0.18905593287699735,0.5788477576208823,-4.529329338388892,STX2,STX2,Laparoscopic_vs_HeadNeck
seq.17756.69,-0.5410410866841541,0.1046962981819289,-1.38316703142946,0.189066489788857,0.5788477576208823,-4.529336892784021,DCTD,DCTD,Laparoscopic_vs_HeadNeck
seq.11493.169,0.8844006990601279,0.4920191344446703,1.3830343244438879,0.18910625847151935,0.5788477576208823,-4.5293653467103345,DYL2,DYNLL2,Laparoscopic_vs_HeadNeck
seq.4917.62,0.21137302461668128,0.09329374978102756,1.3822180262064665,0.18935103196822756,0.579328690650145,-4.5295403378772505,Integrin aVb5,ITGAV|ITGB5,Laparoscopic_vs_HeadNeck
seq.12340.17,-0.5064245241778591,0.09946891497476533,-1.38199398967876,0.18941825656065428,0.579328690650145,-4.5295883551042655,SYAC,AARS1,Laparoscopic_vs_HeadNeck
seq.10439.57,-0.6499588561486214,-0.3532616921213744,-1.3816299636051022,0.18952752830801864,0.5794036659434365,-4.529666366917187,Alpha-amylase 2B,AMY2B,Laparoscopic_vs_HeadNeck
seq.8989.40,-0.9084806315694978,-0.5442708720366322,-1.3813963832955263,0.1895976706629505,0.5794036659434365,-4.529716417933683,SCUB1,SCUBE1,Laparoscopic_vs_HeadNeck
seq.13731.14,-0.15583001524984116,-0.0016494293055870912,-1.380412885472009,0.18989324114246675,0.5798876018611815,-4.529927108792218,C7,C7,Laparoscopic_vs_HeadNeck
seq.14005.2,-0.17164962227121777,-0.04135566196579991,-1.3803142937926063,0.1899228917248313,0.5798876018611815,-4.529948225182036,CHD7,CHD7,Laparoscopic_vs_HeadNeck
seq.15509.2,-0.5780183063114231,-0.30520266358217957,-1.3799934080817322,0.19001942158579777,0.5798876018611815,-4.530016946859046,NAG,NAGLU,Laparoscopic_vs_HeadNeck
seq.15305.7,-0.5871591063498679,-0.2102761776211924,-1.3798383290089127,0.19006608738986994,0.5798876018611815,-4.5300501558487705,Secretagogin,SCGN,Laparoscopic_vs_HeadNeck
seq.9503.1,-0.2868692499738956,-0.09824430907760728,-1.3795130690173043,0.1901639939242754,0.5799497914991865,-4.530119801149263,NMS,NMS,Laparoscopic_vs_HeadNeck
seq.22481.15,0.21317048123566912,-0.01920357499123752,1.3788675612200816,0.19035842078617704,0.580306171923957,-4.530257991953281,IQCD,IQCD,Laparoscopic_vs_HeadNeck
seq.14088.38,-0.3112776247842434,-0.14300218092467057,-1.3777880191684844,0.19068394297837848,0.5810617423304478,-4.530489022082589,IGFBP-6,IGFBP6,Laparoscopic_vs_HeadNeck
seq.19134.66,-0.4089119060178496,0.13514727896191422,-1.377487001774283,0.19077479227973856,0.5811018815328681,-4.53055342441266,RPAB4,POLR2K,Laparoscopic_vs_HeadNeck
seq.17671.58,-0.40147871724420914,-0.09700995329859019,-1.3770703783525544,0.19090059088464365,0.5812484006544645,-4.530642547805505,ING4,ING4,Laparoscopic_vs_HeadNeck
seq.25211.14,-0.2483724663486031,-0.05362340589242024,-1.3759340913659714,0.19124403610527127,0.582057214850909,-4.53088554532724,GBG12,GNG12,Laparoscopic_vs_HeadNeck
seq.7943.16,-0.5313047148601016,0.26304786791217244,-1.3754777404810192,0.19138211159654228,0.5822405761910259,-4.530983106022163,CUZD1,CUZD1,Laparoscopic_vs_HeadNeck
seq.20941.7,-0.48249867248300027,-0.25552121313742077,-1.375092871215359,0.1914986227835723,0.5823091070932302,-4.531065371256213,UBL3,UBL3,Laparoscopic_vs_HeadNeck
seq.19187.21,0.4051327891135697,0.11642136420476905,1.374889163875536,0.19156031447085142,0.5823091070932302,-4.5311089082821745,STABP,STAMBP,Laparoscopic_vs_HeadNeck
seq.24723.58,0.5544713772914878,0.21396269818057215,1.3743669148741573,0.19171854919015566,0.5824050443706853,-4.531220508932208,eIF-2-beta,EIF2S2,Laparoscopic_vs_HeadNeck
seq.13699.6,-0.4798724171069761,0.13677048043438197,-1.374085367813409,0.19180389873142484,0.5824050443706853,-4.531280663738529,PSA,KLK3,Laparoscopic_vs_HeadNeck
seq.19561.216,-0.19176785414681166,-0.07485104841574704,-1.3738232776651944,0.19188337797709876,0.5824050443706853,-4.531336655330177,PLXD1,PLXND1,Laparoscopic_vs_HeadNeck
seq.9753.17,0.6639362688164465,0.5026452026993603,1.3733992955994545,0.19201200830879162,0.5824050443706853,-4.531427220244297,Ezrin,EZR,Laparoscopic_vs_HeadNeck
seq.22821.50,-0.7236233272698556,-0.3399182174767154,-1.3732892448558172,0.1920454077328399,0.5824050443706853,-4.531450725178585,UNG,UNG,Laparoscopic_vs_HeadNeck
seq.3427.63,0.36128976681783187,0.14950390481773498,1.3732445222176026,0.19205898201610488,0.5824050443706853,-4.531460276864056,CSK21,CSNK2A1,Laparoscopic_vs_HeadNeck
seq.2838.53,0.6476031313127968,-0.04816192317815515,1.3728747773254124,0.1921712376506379,0.5825093309823428,-4.531539238969732,MMP-17,MMP17,Laparoscopic_vs_HeadNeck
seq.13743.56,0.16584360763476566,-0.0030757433591131664,1.372136704698494,0.19239547932000906,0.582545188532609,-4.5316968255339125,CUL4B,CUL4B,Laparoscopic_vs_HeadNeck
seq.6228.58,0.3005025173030662,-0.059530643773000325,1.3721296493421278,0.19239762391584272,0.582545188532609,-4.531698331704368,sperm acrosome associated 1,SPACA1,Laparoscopic_vs_HeadNeck
seq.22404.4,0.6452557791989975,0.24309257486083288,1.3712735533687872,0.19265799416624185,0.582545188532609,-4.531881058549096,IP6K1,IP6K1,Laparoscopic_vs_HeadNeck
seq.25453.57,0.2004690922637515,0.04076114858431712,1.3709930203658207,0.19274337727368976,0.582545188532609,-4.531940922403027,ROP1B,ROPN1B,Laparoscopic_vs_HeadNeck
seq.2654.19,-0.7657344073339698,-0.44917152741940675,-1.3709458850285987,0.1927577264372246,0.582545188532609,-4.5319509801039315,TNF sR-I,TNFRSF1A,Laparoscopic_vs_HeadNeck
seq.2968.61,0.3584058207878241,-0.20936521349161166,1.3708544709148702,0.19278555764838118,0.582545188532609,-4.53197048543154,TNFSF15,TNFSF15,Laparoscopic_vs_HeadNeck
seq.11536.9,-0.30556202177243214,0.06738736102072007,-1.370337049995143,0.1929431494805253,0.582545188532609,-4.532080875697474,MYSM1,MYSM1,Laparoscopic_vs_HeadNeck
seq.23241.27,-0.5072681497569909,0.19496062836140723,-1.3699777631653645,0.19305264012320095,0.582545188532609,-4.53215751498196,T10B,TIMM10B,Laparoscopic_vs_HeadNeck
seq.23640.10,-0.8811182565539477,-0.5478628074362918,-1.3691925178804862,0.1932921161801574,0.582545188532609,-4.532324976612486,EHD2,EHD2,Laparoscopic_vs_HeadNeck
seq.8619.12,-0.20249281566724123,-0.01938749632237524,-1.3691711592023084,0.1932986333241649,0.582545188532609,-4.532329530829352,Fc_MOUSE,,Laparoscopic_vs_HeadNeck
seq.22526.81,0.4578556131664804,0.27938188197585045,1.3689468331559147,0.19336709247937642,0.582545188532609,-4.532377360512941,PDHB,PDHB,Laparoscopic_vs_HeadNeck
seq.6443.68,-0.33240717522557206,0.03980936429816865,-1.3688914087597501,0.19338400978657885,0.582545188532609,-4.532389177159785,Fc_MOUSE,,Laparoscopic_vs_HeadNeck
seq.16620.26,-0.601688132861182,-0.3359626582534941,-1.3687733470839116,0.19342005004082297,0.582545188532609,-4.532414347380299,LY75,LY75,Laparoscopic_vs_HeadNeck
seq.23564.83,-0.41432414920350047,0.12577538438044958,-1.3687601873069468,0.19342406761789965,0.582545188532609,-4.532417152911484,MT21C,METTL21C,Laparoscopic_vs_HeadNeck
seq.21194.39,-0.44940519262954703,-0.07030309147647469,-1.3686361881816167,0.1934619269336095,0.582545188532609,-4.532443587537199,PO6F1,POU6F1,Laparoscopic_vs_HeadNeck
seq.16593.3,0.23856595832031346,0.0875556501180917,1.3685885929381745,0.19347646028556995,0.582545188532609,-4.532453733728523,FADD,FADD,Laparoscopic_vs_HeadNeck
seq.17509.6,0.30918231643887456,0.0026950164255155804,1.3684890578807616,0.19350685650361357,0.582545188532609,-4.532474951641343,HPPD,HPD,Laparoscopic_vs_HeadNeck
seq.22129.55,-0.2170922653328503,-0.030158156824762195,-1.3674700607349348,0.1938182646279631,0.5831833981070544,-4.532692122415763,ELL3,ELL3,Laparoscopic_vs_HeadNeck
seq.22946.55,-0.18347281805498014,0.010534249182105585,-1.3672853249303762,0.1938747642149772,0.5831833981070544,-4.5327314841065744,Alpha-1-syntrophin,SNTA1,Laparoscopic_vs_HeadNeck
seq.5462.62,0.1697948295450416,0.04048322541131366,1.3667955695126324,0.19402461615464395,0.5833995793620945,-4.532835822131044,Ficolin-3,FCN3,Laparoscopic_vs_HeadNeck
seq.12593.33,-0.39082948135015816,0.16694719849625153,-1.3662347237250905,0.19419633611429224,0.5834031008203532,-4.532955279893063,PDRG1,PDRG1,Laparoscopic_vs_HeadNeck
seq.19252.67,-0.8338907976709541,-0.2983548284028143,-1.3660521370428302,0.19425226736561083,0.5834031008203532,-4.532994164215994,PSB2,PSMB2,Laparoscopic_vs_HeadNeck
seq.4332.6,-0.693834372888248,0.08865880054142883,-1.3660277419849918,0.19425974123024994,0.5834031008203532,-4.532999359257968,CLC1B,CLEC1B,Laparoscopic_vs_HeadNeck
seq.12958.8,-0.40407682577473136,0.13085580391733886,-1.3654235640712933,0.19444491699888403,0.5836287717577489,-4.533128005365637,Fc_MOUSE,,Laparoscopic_vs_HeadNeck
seq.18429.10,-0.5658387580078016,-0.23658147132561455,-1.3651228700391966,0.19453713109675957,0.5836287717577489,-4.533192019637718,Cadherin E,CDH1,Laparoscopic_vs_HeadNeck
seq.24454.27,-0.3701918895506317,0.1997357713546264,-1.3648033487689784,0.19463515811744064,0.5836287717577489,-4.533260033437621,MTD2L,MTHFD2L,Laparoscopic_vs_HeadNeck
seq.5764.4,-0.27468040281390593,-0.09859897156700621,-1.364609583094415,0.19469462380589142,0.5836287717577489,-4.533301274399655,GALT2,GALNT2,Laparoscopic_vs_HeadNeck
seq.5193.51,0.22907327096940422,-0.020036350450964413,1.364478643889456,0.19473481677810384,0.5836287717577489,-4.533329141575678,K-ras,KRAS,Laparoscopic_vs_HeadNeck
seq.6556.5,0.17143194381471352,0.0298933540778162,1.363872587613039,0.194920939537598,0.5836287717577489,-4.53345810634319,ENPP5,ENPP5,Laparoscopic_vs_HeadNeck
seq.19794.10,-0.2809888369414687,-0.028393138712372885,-1.3636484906890025,0.19498979755611212,0.5836287717577489,-4.533505784626493,NUD14,NUDT14,Laparoscopic_vs_HeadNeck
seq.22469.103,-0.20885501118176883,-0.022003565155442217,-1.3636473768156652,0.1949901398643813,0.5836287717577489,-4.533506021600437,HMX2,HMX2,Laparoscopic_vs_HeadNeck
seq.10724.45,0.22879869513840093,0.007444399389881322,1.3631505543718214,0.19514286902887346,0.5836287717577489,-4.533611708686309,Fc_MOUSE,,Laparoscopic_vs_HeadNeck
seq.9231.23,-0.6712591899482868,-0.3425275743365086,-1.3630552662855715,0.19517217289025757,0.5836287717577489,-4.5336319764995245,IMPA3,BPNT2,Laparoscopic_vs_HeadNeck
seq.24497.8,-0.26654455790517906,0.054369629500841864,-1.3627306458451693,0.1952720301051949,0.5836287717577489,-4.5337010174801495,TRIML,TRIML1,Laparoscopic_vs_HeadNeck
seq.7015.8,-0.17678823467867005,-0.07046087760428188,-1.3625628581755689,0.19532365999612103,0.5836287717577489,-4.5337366993407775,LIRB5,LILRB5,Laparoscopic_vs_HeadNeck
seq.13998.26,-0.7349915660053759,-0.3610072940485736,-1.3623965942316023,0.19537483201692063,0.5836287717577489,-4.5337720547536176,PURA1,ADSS1,Laparoscopic_vs_HeadNeck
seq.24912.40,-0.2567356344248749,-0.08830305659618842,-1.362001801324523,0.19549638358232993,0.5836287717577489,-4.533855996386624,WDR26,WDR26,Laparoscopic_vs_HeadNeck
seq.16074.12,-0.3794548615789505,0.19877062398763382,-1.3619734773384706,0.19550510653989023,0.5836287717577489,-4.533862018166866,GRB2-related adapter protein 2,GRAP2,Laparoscopic_vs_HeadNeck
seq.22959.32,-0.5860339019197678,-0.30928752779027574,-1.3616623721094232,0.1956009387472639,0.5836363219404531,-4.533928155657433,Dkk-4,DKK4,Laparoscopic_vs_HeadNeck
seq.6464.40,0.36424428556961846,0.05489333126736865,1.3613571304355254,0.19569500202545576,0.5836363219404531,-4.533993038444678,PVRIG,PVRIG,Laparoscopic_vs_HeadNeck
seq.17791.25,-0.19980654781844426,-0.0012484271346736204,-1.3610500759797153,0.19578966118198443,0.5836363219404531,-4.534058298385467,HPCL1,HPCAL1,Laparoscopic_vs_HeadNeck
seq.18874.66,0.5147009983304954,0.2588993562942157,1.3606897245392615,0.19590079846730887,0.5836363219404531,-4.534134875359911,CEBPA,CEBPA,Laparoscopic_vs_HeadNeck
seq.12644.63,0.2695049259449047,-0.04157017852411101,1.3600961687688942,0.19608397138532255,0.5836363219404531,-4.534260985094042,PURA2,ADSS2,Laparoscopic_vs_HeadNeck
