pathway,pval,padj,log2err,ES,NES,size,leadingEdge
KEGG_CHRONIC_MYELOID_LEUKEMIA,0.06692693809258227,0.21069591621738862,0.0747093797274478,0.3276717120965846,1.3876657046582723,47,1399;8517;5894;5594;5294;208;4790;7048;3265;1487;4088;5925;207;3551;867;6464;4609;5595;673
KEGG_CALCIUM_SIGNALING_PATHWAY,0.06952965235173825,0.2149098345417364,0.07324259616560477,0.3382650492053686,1.3792169141782542,40,2776;8877;817;815;5481;816;11261;2185;56848;5578;5336
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.07158920539730135,0.21732437352752193,0.07244046740442227,0.33245392501017584,1.3734393464409882,43,64170;5602;7128;8517;1432;5594;7184;4790;3320;329;330;9051
KEGG_ENDOMETRIAL_CANCER,0.07804878048780488,0.23277706461275138,0.06929056730450364,0.3518889847796048,1.3850197767771677,35,5170;5894;5594;5294;208;2932;8313;1950;3265;2309;207;4609;1496;5595;1499;673;3611;2885
KEGG_BASAL_CELL_CARCINOMA,0.08438367870113224,0.24733147205504274,0.07118874687825477,-0.3705092119093034,-1.3751859063128684,26,2535;7855;7476;8325;81029;8324;6469;652;8326
KEGG_PARKINSONS_DISEASE,0.09180633147113594,0.2645267177981883,0.06338771148360935,0.325422780251285,1.3386886317119782,42,4712;9246;5481;7345;120892;6390;9377;5071;4695;539;4698;7318;506;4714;84701;1346;7327;836;11315
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.09760178471834914,0.2744205298013245,0.06132017593335259,0.31127229863203354,1.3182153895985433,47,1540;5602;8517;1432;4790;4793;843;3449;3443;79132;841;55593;23586;5599;8772;3551;8717;3442;9474;5300;3439;5601;3441
KEGG_PRION_DISEASES,0.10006359974560101,0.2744205298013245,0.06485544019626915,-0.3670376060658134,-1.3514783177349656,25,3303;727;714;3569;4684;3553;733;4685;4851;5605;730
KEGG_MELANOGENESIS,0.10262573964497042,0.2744205298013245,0.05954383670265279,0.3030998790778434,1.3103627179473676,51,4286;2776;5894;11211;817;815;5594;1387;2932;816;89780;5578;3265;80326
KEGG_PRIMARY_IMMUNODEFICIENCY,0.10305927342256214,0.2744205298013245,0.060473100247709854,0.3958336809434997,1.3605964148625538,21,115650;695;8517;3932
KEGG_INOSITOL_PHOSPHATE_METABOLISM,0.10331125827814569,0.2744205298013245,0.060061615123880294,0.3747433609148179,1.3526395165442278,25,8396;5294;3633;8821;9562;5336;3632;3705;7167;3706;4329;5289;3613
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,0.11294559099437149,0.29539616106220234,0.057027802598162425,0.3353037705190161,1.3197410930258444,35,5602;8517;208;4790;5106;9021;4793;3717;5588;5105;6774;207;4852;5599;1375;3551;8717;10891
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,0.11783499342228905,0.2983034872761546,0.05580403078398812,0.36237863641036927,1.323285085986094,26,1890;9;2990;7172;978;83549;1576;10941;1066
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,0.11897307451471509,0.2983034872761546,0.05870777632750744,-0.42193235471614665,-1.34799667974147,15,27232;8639;29968;26227;189;1610
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,0.11932139491046183,0.2983034872761546,0.055520939916264604,0.35703100865350573,1.319687726252742,27,143187;10228;8773;6616;10490;9570;203062;9482;112755;23673;6810;9527;8673;2054
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,0.12860499893185218,0.3168528959190561,0.057027802598162425,-0.350297824499344,-1.3001691072163608,26,6387;23308;3569;940;608;942;3601;10673;56477;3600;3118;7040;3558;3586;3567
KEGG_ASTHMA,0.13386155129274396,0.32509233885380673,0.05510360701536134,-0.4512395648982469,-1.338664273316273,12,6037;3578;5553;7124;6356;3118;3586;3567
KEGG_GAP_JUNCTION,0.13654242367484548,0.32693256372850327,0.05146779690373337,0.3284096156226447,1.2838627115793355,34,6714;2776;5894;5594;1950;5592;5578;3265
KEGG_RENIN_ANGIOTENSIN_SYSTEM,0.14336172865156868,0.3339438304166209,0.053014499914388426,-0.4575322955696734,-1.3198479943636077,11,7064;5972;2028;183;1636
KEGG_TYPE_I_DIABETES_MELLITUS,0.1433994095318431,0.3339438304166209,0.053431844097507265,-0.35230791497744574,-1.283397574633075,24,3107;355;3630;3593;940;942;7124;3553;356
KEGG_ALLOGRAFT_REJECTION,0.14794007490636704,0.33986233424435675,0.052166230878795496,-0.3769471539324064,-1.2893568911803317,19,3107;355;3593;940;942;7124;356;3118;3558;3586;3567;3135
KEGG_GLYCEROLIPID_METABOLISM,0.15507459550325697,0.34771560833249476,0.0511279601048567,-0.41637748820138676,-1.297278863901964,14,217;5407;231;1607;26007;9388;5406;501
KEGG_TYPE_II_DIABETES_MELLITUS,0.15544933078393883,0.34771560833249476,0.048513483535284535,0.37291955397609305,1.2818338423415738,21,5602;5315;5594;5294;3098;2645;9021;5599;3551;3099;5595;5601;5580;3101
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,0.1633599109957352,0.3606647385620128,0.04642975535365648,0.29329038972458116,1.2274025787184548,45,5602;5894;1432;5594;5294;208;3320;6195;5139;4085;207;5599;3326;27330;5595;5601;673;2770
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.16980098594120868,0.3700790719231471,0.045067819390326856,0.26110435446433033,1.203169130634992,69,114609;5602;8517;1432;3929;5594;5608;5294;208;5879;4790;7096;3663;6772;3725;51135;3449;54472;941;3443;207;841;5599;8772;3551;3442;6352;3439;5595;5601
KEGG_VIBRIO_CHOLERAE_INFECTION,0.17290790982040505,0.3720803122717577,0.04574931521107035,0.3982974279415568,1.267795444573463,16,9601;528;5578;375;5336
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM,0.17690086621751686,0.3739667089302074,0.04536436402066782,0.3695070345156375,1.252104067004794,20,10768;4507;3939;3945;27430;2805;1787
KEGG_TYROSINE_METABOLISM,0.17818413778439293,0.3739667089302074,0.04771886321853942,-0.31642063538065057,-1.224740029290671,30,1644;124;8639;55798;126;4282;2954;218;259307;131;5409
KEGG_GALACTOSE_METABOLISM,0.1838573619631902,0.38116770163100405,0.044309806434731695,0.37887141386407275,1.2467872977907004,18,2582;5213;2585;3098;2645;8704;55276
KEGG_MTOR_SIGNALING_PATHWAY,0.19669979373710858,0.40287909560612606,0.04215406713532638,0.3167386268496845,1.207412847676558,31,5170;9470;51719;5594;5294;208;6198;7249;6195;54541;207;6199;27330;5595;3091;673
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,0.2018313620755437,0.4059387333208044,0.04195319987443899,0.4156415075791895,1.2386800700254774,13,481;2744;5106;2747;5105;486;2746;483
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,0.2029693666604022,0.4059387333208044,0.04147239448016252,0.3321203397875585,1.2127919480767007,26,8396;5294;3633;8821;5578;5336;3632;3705;3706;5579;5289;3613
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS,0.20783711102573954,0.410840800864834,0.04142938482522157,0.42468519494350293,1.2317676896026033,12,10654;4598;2224
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,0.21137905048982666,0.4130395239456383,0.04059252386832715,0.31831322646167226,1.1960610146719792,29,1432;79139;5608;5879;11261;9973;4747;4744
KEGG_N_GLYCAN_BIOSYNTHESIS,0.2175094024237359,0.41692782526115857,0.04233471357366381,-0.35868415587188546,-1.2096625969828207,18,11282;6480;4248;4245;2683;11253;57134;1650;4249;10905
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,0.22071978364884542,0.41692782526115857,0.041886790717640114,-0.34612557503747876,-1.2002730174335692,20,3145;54578;645;1371;3052;7366;7390;3162
KEGG_P53_SIGNALING_PATHWAY,0.22072649572649572,0.41692782526115857,0.04251737392465438,-0.2996209852879014,-1.1783161449524109,32,8795;355;3479;11200;5268;2810;3732;4193;6241;3486;54205;1017;5054;7157
KEGG_OOCYTE_MEIOSIS,0.22563718140929534,0.4215200092261561,0.03900388940809385,0.2814581611617601,1.1627647738093572,43,7534;817;815;5594;7529;7533;816;10971;11261
KEGG_TGF_BETA_SIGNALING_PATHWAY,0.23050036791758646,0.4254874589894284,0.0381266974919746,0.2552213278461701,1.1479292920817101,62,4086;9475;5594;7057;1387;4087;387;6198;658;4090;90;7048;656;4088;93;3458;92;5308;8200;3398;6500;6199;4609;1030;5595;5933
KEGG_PYRUVATE_METABOLISM,0.2332553689134595,0.4254874589894284,0.041110420843899556,-0.30223831684810204,-1.1698458432839094,30,3029;217;5313;5091;2739;9380
KEGG_STEROID_HORMONE_BIOSYNTHESIS,0.2352695361470957,0.4254874589894284,0.04051119899113759,-0.35295865381022723,-1.1903533367895442,18,6718;1109;54578;51478;3290;7366;1646;8644;54658;6783
KEGG_ECM_RECEPTOR_INTERACTION,0.2471722603374745,0.44230825534074386,0.03679505975954426,0.2730538206731825,1.142713758667359,45,3371;2812;51206;2814;3381;7057;7450;3688
KEGG_NUCLEOTIDE_EXCISION_REPAIR,0.2553057364992645,0.4499731534615255,0.03880257149788725,-0.37540764885358363,-1.1696319373763453,14,5886;5887;5111;6118;2067
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,0.25982339955849887,0.4499731534615255,0.03950940151099092,-0.24755518637215262,-1.1209445046989601,56,3107;3312;3310;3303;1520;925;3805;1385;5993;3823;3812;3804;567;57292;3118;3445
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,0.26107445805843543,0.4499731534615255,0.035989021267389364,0.3109492472908372,1.149356484986692,27,3712;1629;3028;1738;3033;35;219;587
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM,0.26204318936877075,0.4499731534615255,0.0379709017537109,-0.41864437427963924,-1.169896166475535,10,217;54578;7366;7358;55586;54658;501
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,0.2827573110520319,0.4806874287884542,0.0344988851058263,0.32114037714003224,1.1327834973554105,23,9230;397;140735;4905;10671;90993;10540;361;1783;5868;6810
KEGG_MAPK_SIGNALING_PATHWAY,0.28883409651285663,0.4861564000711448,0.03257894939340041,0.20361020924079806,1.081013428469988,153,5321;408;8569;5602;1399;8517;5894;9261;1432;2316;5594;5608;998;208;5879;4790;3315;7867;1950;627;11261;4149;5578;5881;7048;3265;4215;3725;6195;5495
KEGG_CELL_CYCLE,0.29678362573099415,0.49176984548669805,0.03277040320469783,0.24819511568095337,1.097085880214029,56,7534;1032;1387;4087;7529;7533;2932;10971;4088;494551;1111;5925;4085;8379;9232;6502;6500;4609;1030;5933
KEGG_PYRIMIDINE_METABOLISM,0.2979546710889994,0.49176984548669805,0.03285499867295293,0.25061079995535923,1.0984964565384223,54,1890;22978;56953;87178;84618;4830;50484;978;51728;83549;7296;955;57804;51251;5440;1854;29922;318;5427;4860;4833;5439;139596
KEGG_OTHER_GLYCAN_DEGRADATION,0.31374584717607973,0.5128537886532072,0.0342024449747538,-0.39876400672785434,-1.1143407423115825,10,4758;2629;2517;23324;4126;175;64772
KEGG_LONG_TERM_DEPRESSION,0.3307735530998314,0.5355381335902033,0.031157429115515403,0.2764827644531702,1.0808633328314825,34,5321;2776;5894;5594;4067;5592;5578;3265
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,0.3374580536912752,0.539524062298822,0.03295231105694872,-0.3350104824183352,-1.0886740103974248,16,26229;90161;27087;9394;11285;126792;3340
KEGG_LEISHMANIA_INFECTION,0.3422955683293158,0.539524062298822,0.030326244586436752,0.255800368573429,1.0705091030053742,45,1432;3565;5594;4790;3688;6772;4793;3717;3725;51135;3125;3458;65108;4688
KEGG_SPHINGOLIPID_METABOLISM,0.3466917136297224,0.539524062298822,0.032331604632485134,-0.33676023100184227,-1.0758873269267253,15,4758;2629;410;339221;9331
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,0.3480066445182724,0.539524062298822,0.03215759632214786,-0.38672658923962544,-1.0807023383607919,10,5313;3630;3172;3375
KEGG_FATTY_ACID_METABOLISM,0.35042573320719017,0.539524062298822,0.030265926713922895,0.29739787328270617,1.0734602864114269,25,10455;37;3033;35;219;130;2639;51;34;1375
KEGG_BASE_EXCISION_REPAIR,0.35227747597158376,0.539524062298822,0.03204279730771802,-0.31884282980192097,-1.075297693565546,18,252969;5111;7374;328;4595
KEGG_DNA_REPLICATION,0.380012466237274,0.5768046362530052,0.030498632856057483,-0.3670755477620755,-1.0589065082071796,11,5111;6742;6118;5557
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS,0.39105283455457,0.5883095741086452,0.02860843672901183,0.3829609737023272,1.0528835547255833,10,79646;80347;53354;587;5169
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,0.3968321917808219,0.5894800382300172,0.030245880950137992,-0.2571336606715272,-1.0367180202823505,35,2938;1109;124;2950;1557;54578;2939;126
KEGG_BASAL_TRANSCRIPTION_FACTORS,0.3987659082144234,0.5894800382300172,0.028259185783675558,0.38067386606328557,1.0465955562442917,10,2958;2963;2960;2961;2959;6908
