pathway,collection,n_hit_in_set,n_set,n_hit,n_background,odds_ratio,p_value,padj,draw,covariate,direction,n_sig_hits,label
KEGG_AXON_GUIDANCE,KEGG,15,127,1318,7481,0.6219889528203272,0.972786531996461,0.999999941215001,Arterial,hypothermia,down,916,Arterial · Hypothermia / Normothermia · higher in neg
HALLMARK_IL6_JAK_STAT3_SIGNALING,Hallmark,12,106,1318,7481,0.593275340980034,0.9728239756229466,0.999999941215001,Arterial,hypothermia,down,916,Arterial · Hypothermia / Normothermia · higher in neg
HALLMARK_XENOBIOTIC_METABOLISM,Hallmark,17,142,1318,7481,0.6312200192427412,0.9754402636295907,0.999999941215001,Arterial,hypothermia,down,916,Arterial · Hypothermia / Normothermia · higher in neg
HALLMARK_ADIPOGENESIS,Hallmark,14,122,1318,7481,0.6019621732181659,0.9771953079066895,0.999999941215001,Arterial,hypothermia,down,916,Arterial · Hypothermia / Normothermia · higher in neg
HALLMARK_UV_RESPONSE_DN,Hallmark,9,87,1318,7481,0.5364168707104024,0.9793387539746168,0.999999941215001,Arterial,hypothermia,down,916,Arterial · Hypothermia / Normothermia · higher in neg
KEGG_GLIOMA,KEGG,4,49,1318,7481,0.413900591728108,0.9818342952240999,0.999999941215001,Arterial,hypothermia,down,916,Arterial · Hypothermia / Normothermia · higher in neg
HALLMARK_ANDROGEN_RESPONSE,Hallmark,5,59,1318,7481,0.43083861422873604,0.9855537437537423,0.999999941215001,Arterial,hypothermia,down,916,Arterial · Hypothermia / Normothermia · higher in neg
KEGG_PPAR_SIGNALING_PATHWAY,KEGG,3,43,1318,7481,0.3492527061833672,0.9878024146202589,0.999999941215001,Arterial,hypothermia,down,916,Arterial · Hypothermia / Normothermia · higher in neg
HALLMARK_UV_RESPONSE_UP,Hallmark,11,107,1318,7481,0.5319295366055353,0.9880619656428697,0.999999941215001,Arterial,hypothermia,down,916,Arterial · Hypothermia / Normothermia · higher in neg
KEGG_CELL_ADHESION_MOLECULES_CAMS,KEGG,11,107,1318,7481,0.5319295366055353,0.9880619656428697,0.999999941215001,Arterial,hypothermia,down,916,Arterial · Hypothermia / Normothermia · higher in neg
HALLMARK_GLYCOLYSIS,Hallmark,16,145,1318,7481,0.5748513903033622,0.9899218473806578,0.999999941215001,Arterial,hypothermia,down,916,Arterial · Hypothermia / Normothermia · higher in neg
HALLMARK_IL2_STAT5_SIGNALING,Hallmark,14,133,1318,7481,0.5453325002950623,0.9920262510167366,0.999999941215001,Arterial,hypothermia,down,916,Arterial · Hypothermia / Normothermia · higher in neg
KEGG_BLADDER_CANCER,KEGG,3,46,1318,7481,0.3247286585935562,0.992317502931094,0.999999941215001,Arterial,hypothermia,down,916,Arterial · Hypothermia / Normothermia · higher in neg
HALLMARK_COMPLEMENT,Hallmark,23,198,1318,7481,0.6077577343800985,0.9928061162946265,0.999999941215001,Arterial,hypothermia,down,916,Arterial · Hypothermia / Normothermia · higher in neg
KEGG_PYRIMIDINE_METABOLISM,KEGG,4,59,1318,7481,0.33809742552216293,0.9956788086629005,0.999999941215001,Arterial,hypothermia,down,916,Arterial · Hypothermia / Normothermia · higher in neg
HALLMARK_PEROXISOME,Hallmark,3,51,1318,7481,0.29066711728697514,0.996499774114463,0.999999941215001,Arterial,hypothermia,down,916,Arterial · Hypothermia / Normothermia · higher in neg
KEGG_ECM_RECEPTOR_INTERACTION,KEGG,4,62,1318,7481,0.32045330666857935,0.997235775836215,0.999999941215001,Arterial,hypothermia,down,916,Arterial · Hypothermia / Normothermia · higher in neg
HALLMARK_TNFA_SIGNALING_VIA_NFKB,Hallmark,15,153,1318,7481,0.5026461612143861,0.997809744975342,0.999999941215001,Arterial,hypothermia,down,916,Arterial · Hypothermia / Normothermia · higher in neg
KEGG_HEMATOPOIETIC_CELL_LINEAGE,KEGG,7,91,1318,7481,0.38644226408385984,0.9980871974678969,0.999999941215001,Arterial,hypothermia,down,916,Arterial · Hypothermia / Normothermia · higher in neg
KEGG_FOCAL_ADHESION,KEGG,15,163,1318,7481,0.4679092378450504,0.9992585395991718,0.999999941215001,Arterial,hypothermia,down,916,Arterial · Hypothermia / Normothermia · higher in neg
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,KEGG,4,77,1318,7481,0.2539846900920027,0.9997280725566252,0.999999941215001,Arterial,hypothermia,down,916,Arterial · Hypothermia / Normothermia · higher in neg
HALLMARK_INFLAMMATORY_RESPONSE,Hallmark,13,158,1318,7481,0.41347602988343096,0.9997888112846067,0.999999941215001,Arterial,hypothermia,down,916,Arterial · Hypothermia / Normothermia · higher in neg
KEGG_JAK_STAT_SIGNALING_PATHWAY,KEGG,12,150,1318,7481,0.401190396644434,0.9997928014667632,0.999999941215001,Arterial,hypothermia,down,916,Arterial · Hypothermia / Normothermia · higher in neg
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,KEGG,31,324,1318,7481,0.48261076462217506,0.9999891019492311,0.999999941215001,Arterial,hypothermia,down,916,Arterial · Hypothermia / Normothermia · higher in neg
HALLMARK_COAGULATION,Hallmark,8,144,1318,7481,0.27066227171139506,0.9999962360994852,0.999999941215001,Arterial,hypothermia,down,916,Arterial · Hypothermia / Normothermia · higher in neg
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Hallmark,12,210,1318,7481,0.27684019318905295,0.999999941215001,0.999999941215001,Arterial,hypothermia,down,916,Arterial · Hypothermia / Normothermia · higher in neg
HALLMARK_NOTCH_SIGNALING,Hallmark,4,23,468,7481,3.1724995470010025,0.0519401739385363,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY,KEGG,5,35,468,7481,2.513206148921163,0.06461009992019047,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
KEGG_NOTCH_SIGNALING_PATHWAY,KEGG,4,29,468,7481,2.4094035279191752,0.10426454092997531,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_WNT_BETA_CATENIN_SIGNALING,Hallmark,4,31,468,7481,2.230133283578348,0.12554859038556737,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,KEGG,4,39,468,7481,1.7185559340149448,0.22531276886336377,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,KEGG,5,53,468,7481,1.5668668537836201,0.23558000048999525,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_TNFA_SIGNALING_VIA_NFKB,Hallmark,12,153,468,7481,1.2825193435767541,0.2488808917326855,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
KEGG_AXON_GUIDANCE,KEGG,10,127,468,7481,1.286853564150331,0.27104366309343586,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_APICAL_SURFACE,Hallmark,3,30,468,7481,1.6691427759444617,0.28871291008973704,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_ESTROGEN_RESPONSE_LATE,Hallmark,8,112,468,7481,1.155326605103922,0.4021745846076481,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,KEGG,3,38,468,7481,1.2862173994016326,0.4277116453997436,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
KEGG_MELANOGENESIS,KEGG,4,58,468,7481,1.1109257877460428,0.49557327008477436,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
KEGG_CELL_ADHESION_MOLECULES_CAMS,KEGG,7,107,468,7481,1.0497072392929734,0.5079348922302367,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
KEGG_AUTOIMMUNE_THYROID_DISEASE,KEGG,3,43,468,7481,1.1246582083907117,0.5098625687779693,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_SPERMATOGENESIS,Hallmark,4,61,468,7481,1.052039236816656,0.5358322281117734,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,KEGG,5,78,468,7481,1.026659839607015,0.5440348213076457,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,KEGG,3,47,468,7481,1.0218486640327065,0.5708950483948452,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,KEGG,19,324,468,7481,0.9306853948972896,0.6511556078424032,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_IL6_JAK_STAT3_SIGNALING,Hallmark,6,106,468,7481,0.8978013886108872,0.6588093512349622,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_INFLAMMATORY_RESPONSE,Hallmark,9,158,468,7481,0.9032849969803861,0.6633424681307241,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_INTERFERON_GAMMA_RESPONSE,Hallmark,8,148,468,7481,0.8537986858270517,0.7160513397458648,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
KEGG_JAK_STAT_SIGNALING_PATHWAY,KEGG,8,150,468,7481,0.841528631945161,0.7299062538034529,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
KEGG_GNRH_SIGNALING_PATHWAY,KEGG,3,62,468,7481,0.7604294062003398,0.7541620920970524,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
KEGG_CELL_CYCLE,KEGG,3,68,468,7481,0.6896413782882341,0.8073788639460922,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_ESTROGEN_RESPONSE_EARLY,Hallmark,4,88,468,7481,0.7111167469972826,0.8096125539069021,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,KEGG,4,88,468,7481,0.7111167469972826,0.8096125539069021,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
KEGG_HEMATOPOIETIC_CELL_LINEAGE,KEGG,4,91,468,7481,0.6862981967031657,0.8298134314961619,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
KEGG_LYSOSOME,KEGG,3,71,468,7481,0.658931575972455,0.8301391773827882,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_HYPOXIA,Hallmark,6,137,468,7481,0.6822727114545375,0.8663082964851503,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,KEGG,3,77,468,7481,0.6049816655000518,0.8688050789499331,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_E2F_TARGETS,Hallmark,4,99,468,7481,0.6277782762418903,0.8751195557398612,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_G2M_CHECKPOINT,Hallmark,3,86,468,7481,0.5386815519259962,0.9122850366850568,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_MYOGENESIS,Hallmark,5,130,468,7481,0.5950826013072288,0.9165634856860395,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_KRAS_SIGNALING_DN,Hallmark,4,111,468,7481,0.5564054224703696,0.9234739884349104,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_KRAS_SIGNALING_UP,Hallmark,5,145,468,7481,0.5301646216923264,0.9540248574782942,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_APOPTOSIS,Hallmark,4,126,468,7481,0.4869337759043831,0.9599962933245336,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_ALLOGRAFT_REJECTION,Hallmark,7,192,468,7481,0.5604864026125331,0.9610408963128741,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_IL2_STAT5_SIGNALING,Hallmark,4,133,468,7481,0.46007206866440975,0.9707962722176373,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,KEGG,4,133,468,7481,0.46007206866440975,0.9707962722176373,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Hallmark,7,210,468,7481,0.509443208175735,0.9804821890841546,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_XENOBIOTIC_METABOLISM,Hallmark,4,142,468,7481,0.4295070523801741,0.9807050197762868,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_GLYCOLYSIS,Hallmark,4,145,468,7481,0.42018575497510835,0.9832332049454652,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
HALLMARK_APICAL_JUNCTION,Hallmark,3,151,468,7481,0.2992886588424236,0.9966567516661684,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
KEGG_MAPK_SIGNALING_PATHWAY,KEGG,3,191,468,7481,0.2342398206865985,0.9996313412045947,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
KEGG_PATHWAYS_IN_CANCER,KEGG,5,259,468,7481,0.2873969102020254,0.999789057163131,0.999789057163131,Arterial,hyperglycemia,up,162,Arterial · Hyperglycemia / Normoglycemia · higher in pos
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,KEGG,15,78,553,7481,3.037431187778291,4.943380439764794e-4,0.034965784686487436,Arterial,hyperglycemia,down,221,Arterial · Hyperglycemia / Normoglycemia · higher in neg
KEGG_SPLICEOSOME,KEGG,13,65,553,7481,3.182533041655121,7.857479704828637e-4,0.034965784686487436,Arterial,hyperglycemia,down,221,Arterial · Hyperglycemia / Normoglycemia · higher in neg
KEGG_PRION_DISEASES,KEGG,9,39,553,7481,3.8026275557917213,0.0017562290240777127,0.05210146104763881,Arterial,hyperglycemia,down,221,Arterial · Hyperglycemia / Normoglycemia · higher in neg
KEGG_RNA_DEGRADATION,KEGG,6,22,553,7481,4.736742770289739,0.004256990410961608,0.09471803664389578,Arterial,hyperglycemia,down,221,Arterial · Hyperglycemia / Normoglycemia · higher in neg
KEGG_THYROID_CANCER,KEGG,6,24,553,7481,4.209621393293796,0.006767400789678773,0.12045973405628216,Arterial,hyperglycemia,down,221,Arterial · Hyperglycemia / Normoglycemia · higher in neg
KEGG_MAPK_SIGNALING_PATHWAY,KEGG,23,191,553,7481,1.7460153220800982,0.013403308235341862,0.19881573882423761,Arterial,hyperglycemia,down,221,Arterial · Hyperglycemia / Normoglycemia · higher in neg
KEGG_ENDOMETRIAL_CANCER,KEGG,8,47,553,7481,2.5923922949119413,0.020500409095313192,0.2606480584975534,Arterial,hyperglycemia,down,221,Arterial · Hyperglycemia / Normoglycemia · higher in neg
KEGG_GAP_JUNCTION,KEGG,7,40,553,7481,2.6781371933277973,0.025545433469144625,0.2812883958400992,Arterial,hyperglycemia,down,221,Arterial · Hyperglycemia / Normoglycemia · higher in neg
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,KEGG,5,24,553,7481,3.316921860544864,0.028444893961358342,0.2812883958400992,Arterial,hyperglycemia,down,221,Arterial · Hyperglycemia / Normoglycemia · higher in neg
KEGG_TIGHT_JUNCTION,KEGG,9,62,553,7481,2.145612042160526,0.03723596248355708,0.331400066103658,Arterial,hyperglycemia,down,221,Arterial · Hyperglycemia / Normoglycemia · higher in neg
KEGG_RENIN_ANGIOTENSIN_SYSTEM,KEGG,3,11,553,7481,4.7163667716675395,0.042385156927720845,0.3429344515061051,Arterial,hyperglycemia,down,221,Arterial · Hyperglycemia / Normoglycemia · higher in neg
HALLMARK_COMPLEMENT,Hallmark,21,198,553,7481,1.5054664565518117,0.05867756714393041,0.43519195631748386,Arterial,hyperglycemia,down,221,Arterial · Hyperglycemia / Normoglycemia · higher in neg
KEGG_ADHERENS_JUNCTION,KEGG,8,60,553,7481,1.940817436466127,0.07271401733780007,0.48848329746856534,Arterial,hyperglycemia,down,221,Arterial · Hyperglycemia / Normoglycemia · higher in neg
KEGG_ENDOCYTOSIS,KEGG,14,125,553,7481,1.595045865394991,0.07684006926471815,0.48848329746856534,Arterial,hyperglycemia,down,221,Arterial · Hyperglycemia / Normoglycemia · higher in neg
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,KEGG,4,25,553,7481,2.395987616485166,0.10868037707326683,0.6448369039680499,Arterial,hyperglycemia,down,221,Arterial · Hyperglycemia / Normoglycemia · higher in neg
KEGG_PEROXISOME,KEGG,5,38,553,7481,1.9062372688615075,0.14587539012624776,0.7804454686748084,Arterial,hyperglycemia,down,221,Arterial · Hyperglycemia / Normoglycemia · higher in neg
KEGG_LONG_TERM_DEPRESSION,KEGG,5,39,553,7481,1.8497747723397246,0.15784290377692753,0.7804454686748084,Arterial,hyperglycemia,down,221,Arterial · Hyperglycemia / Normoglycemia · higher in neg
