AptName,logFC,AveExpr,t,P.Value,adj.P.Val,B,Target,EntrezGeneSymbol,contrast,draw
seq.22089.13,0.11176607902184799,10.214548920076867,0.692145057480857,0.5020342260585544,0.9146455530599925,-4.860136469352681,BTG4,BTG4,Spine_vs_HeadNeck,Arterial
seq.11468.15,0.20333588481459586,10.320777786187264,0.6922883562465293,0.5020656414753035,0.9146455530599925,-4.8600174881103175,RBM19,RBM19,Spine_vs_HeadNeck,Arterial
seq.25957.5,-0.15768874724109594,8.991868944435886,-0.6922038497858407,0.502116821242077,0.9146455530599925,-4.860050738775024,SRY,SRY,Spine_vs_HeadNeck,Arterial
seq.23373.77,0.24298398747387395,9.385304385866371,0.6921743541640947,0.5021346854515709,0.9146455530599925,-4.860062343537234,DPH5,DPH5,Spine_vs_HeadNeck,Arterial
seq.8043.153,0.2057159497264056,9.472874241302575,0.692081991441434,0.5021906279762,0.9146455530599925,-4.860098679903867,COMP,COMP,Spine_vs_HeadNeck,Arterial
seq.6389.57,-0.22168332740634433,10.933680607717498,-0.6919769818983503,0.5022542349913713,0.9146455530599925,-4.860139986422763,Fc_MOUSE,,Spine_vs_HeadNeck,Arterial
seq.3186.2,-0.22885875221996343,12.685486810657942,-0.6915442329131971,0.5024631398262991,0.9146901972683416,-4.860338373219896,C2,C2,Spine_vs_HeadNeck,Arterial
seq.19197.95,-0.3096890317102403,11.364664507175105,-0.6912478557205958,0.5026960185317755,0.9146901972683416,-4.860426641868503,THIL,ACAT1,Spine_vs_HeadNeck,Arterial
seq.9379.248,0.47516927041192325,9.64422494353464,0.6908724687046613,0.5029235591361949,0.9146901972683416,-4.860574120422299,CX069,SMIM10,Spine_vs_HeadNeck,Arterial
seq.24926.9,0.25740579167029054,13.01357539158171,0.690715363306671,0.5030188067357169,0.9146901972683416,-4.860635821420213,FUBP2,KHSRP,Spine_vs_HeadNeck,Arterial
seq.6019.12,0.203895204363711,11.309670717939994,0.6904637395776033,0.5031539621569996,0.9146901972683416,-4.860743847854381,C1T9A,C1QTNF9,Spine_vs_HeadNeck,Arterial
seq.24717.26,-0.43920267282227776,13.766385693936286,-0.6904271487923008,0.5031935692947066,0.9146901972683416,-4.860748981344227,PTPA,PTPA,Spine_vs_HeadNeck,Arterial
seq.25414.11,0.08547786140617042,8.669579315579695,0.6900992812632216,0.503274617320959,0.9146901972683416,-4.860940103014293,LCE3B,LCE3B,Spine_vs_HeadNeck,Arterial
seq.25082.3,-0.07679364191631421,8.679968868019364,-0.689963146998183,0.503357222824316,0.9146901972683416,-4.860993505044916,WASL,WASL,Spine_vs_HeadNeck,Arterial
seq.15374.15,0.2720118508488696,10.08864780996228,0.690032415855879,0.5034329794870822,0.9146901972683416,-4.860903894916283,CA11 protein,GKN1,Spine_vs_HeadNeck,Arterial
seq.10025.1,-0.19478106774588433,10.696186575389943,-0.6895680617296057,0.5037147027815096,0.9146901972683416,-4.861086030736734,DLDH,DLD,Spine_vs_HeadNeck,Arterial
seq.3347.9,-0.334110286877058,13.857864257284595,-0.6893936931729007,0.5038205163436039,0.9146901972683416,-4.8611543960236645,BARK1,GRK2,Spine_vs_HeadNeck,Arterial
seq.7796.10,0.13830344092007252,10.414228255790354,0.6891558686171684,0.5038472409024902,0.9146901972683416,-4.861309987495296,CD79A,CD79A,Spine_vs_HeadNeck,Arterial
seq.18205.123,0.08999626757088564,8.527935143623758,0.6891212843048503,0.503868239933543,0.9146901972683416,-4.861323538443586,MAGE-6,MAGEA6,Spine_vs_HeadNeck,Arterial
seq.7190.50,0.3447408170975823,13.308525950457012,0.6889738620773189,0.5040753404355669,0.9147320903779478,-4.861318937668218,EPHA4,EPHA4,Spine_vs_HeadNeck,Arterial
seq.25484.120,-0.3320787604218456,9.51625289937533,-0.6887542174791015,0.5042086883284049,0.9147320903779478,-4.86140498606018,ARI3C,ARID3C,Spine_vs_HeadNeck,Arterial
seq.24011.27,0.10606488319302265,10.322059174184794,0.6880659088579679,0.5045092974630975,0.9147320903779478,-4.861736768586463,VS10L,VSIG10L,Spine_vs_HeadNeck,Arterial
seq.3302.58,0.30740433660010424,9.387286985891736,0.6876984484053154,0.5048499471772758,0.9147320903779478,-4.8618182560167025,CYTF,CST7,Spine_vs_HeadNeck,Arterial
seq.20074.3,0.11012394039095597,8.601751019060261,0.6873352816468766,0.5049819390147591,0.9147320903779478,-4.862007357216649,LAMA3,LAMA3,Spine_vs_HeadNeck,Arterial
seq.7786.83,-0.18156861166326266,9.639503264480963,-0.6874683449712674,0.5049897731389368,0.9147320903779478,-4.8619082528738655,CLC2B,CLEC2B,Spine_vs_HeadNeck,Arterial
seq.19115.13,-0.30906678006186894,9.071087619331687,-0.6874507959660401,0.5050004380139459,0.9147320903779478,-4.8619151154509614,CMBL,CMBL,Spine_vs_HeadNeck,Arterial
seq.21523.71,-0.11254838198450834,8.410652535534677,-0.6873284185603269,0.5050047470692218,0.9147320903779478,-4.862000149868031,ILKAP,ILKAP,Spine_vs_HeadNeck,Arterial
seq.23414.12,0.22700827376328903,9.931065678426046,0.6871219296536052,0.505200321340754,0.9147320903779478,-4.862043690548581,ZN483,ZNF483,Spine_vs_HeadNeck,Arterial
seq.23591.9,-0.19432419013605973,11.452026337130377,-0.6869570851742797,0.5052305083542866,0.9147320903779478,-4.8621452838350825,EXD1,EXD1,Spine_vs_HeadNeck,Arterial
seq.15388.24,1.1815289965378408,9.304816558665369,0.6869435993440595,0.5053087293227341,0.9147320903779478,-4.862113388527661,FcRIIIa,FCGR3A,Spine_vs_HeadNeck,Arterial
seq.19125.26,0.10229078602027464,8.408493851272137,0.6865595105007001,0.5054251566728751,0.9147320903779478,-4.862325619782655,KAP2,PRKAR2A,Spine_vs_HeadNeck,Arterial
seq.5364.7,0.17123203907778972,13.719637154195361,0.6861596588817898,0.5056684241892596,0.9147320903779478,-4.862481728917786,SET,SET,Spine_vs_HeadNeck,Arterial
seq.10576.7,0.12377111862729073,9.044554200943514,0.6862110596838147,0.5057183703269363,0.9147320903779478,-4.86241854003168,PXDC2,PLXDC2,Spine_vs_HeadNeck,Arterial
seq.21655.18,0.1552313814086741,10.60697431844432,0.686024248779223,0.5057795603030184,0.9147320903779478,-4.862519316842658,FOPNL,CEP20,Spine_vs_HeadNeck,Arterial
seq.12522.6,-0.20864938671558164,11.827036769710366,-0.6859040748263623,0.5058806031304772,0.9147320903779478,-4.862551389687382,RD23B,RAD23B,Spine_vs_HeadNeck,Arterial
seq.7077.9,-0.1609339678059083,8.509096930043716,-0.6858563464378638,0.5059699759368999,0.9147320903779478,-4.862537978609713,Fc_MOUSE,,Spine_vs_HeadNeck,Arterial
seq.19170.25,0.0927310040827436,9.85399005364342,0.6851251485467073,0.5062981374461553,0.915104219916571,-4.862885244339074,DPOE3,POLE3,Spine_vs_HeadNeck,Arterial
seq.4272.46,0.2538948589482537,13.879761923363972,0.684726557660235,0.5066576370780436,0.9152038653036925,-4.862978546008478,PHI,GPI,Spine_vs_HeadNeck,Arterial
seq.20924.85,-0.185065537300952,10.710450125502405,-0.6844847958132463,0.5068048607920134,0.9152038653036925,-4.863072738463824,TCAL1,TCEAL1,Spine_vs_HeadNeck,Arterial
seq.3866.7,-0.24856037136270537,11.887799310018123,-0.6843536526993419,0.506884732562367,0.9152038653036925,-4.8631238205478216,SBDS,SBDS,Spine_vs_HeadNeck,Arterial
seq.8337.65,0.2639108170373312,10.634610951354935,0.6842748997464267,0.5069327000753453,0.9152038653036925,-4.863154491743855,PTPRU,PTPRU,Spine_vs_HeadNeck,Arterial
seq.23202.78,-0.12296188352967974,7.098686622450482,-0.6842219484862722,0.5069649535915655,0.9152038653036925,-4.863175112423763,NAR5,ART5,Spine_vs_HeadNeck,Arterial
seq.17432.25,0.10508697155779423,9.799922444366127,0.6835032394604779,0.5072863410948967,0.9155631164610186,-4.863516785899131,KAD4,AK4,Spine_vs_HeadNeck,Arterial
seq.18280.29,-0.27251062857063246,11.002325000816462,-0.6834506004365377,0.5074349330374032,0.9156104037754011,-4.8634753356130185,DTD2,DTD2,Spine_vs_HeadNeck,Arterial
seq.11265.8,0.6166660061671205,11.278836983802847,0.6824787956952302,0.5080274180084852,0.9161925904046039,-4.863853151248476,Retinal dehydrogenase 1,ALDH1A1,Spine_vs_HeadNeck,Arterial
seq.11293.14,-0.12362852400822355,9.268721828459567,-0.6823642697097959,0.508044806352407,0.9161925904046039,-4.863925541252463,LRRN1,LRRN1,Spine_vs_HeadNeck,Arterial
seq.11607.15,0.11778826525283392,8.911880028813947,0.6822328308067811,0.508124990988999,0.9161925904046039,-4.863976592595572,BRD1,BRD1,Spine_vs_HeadNeck,Arterial
seq.11692.21,0.1709078800254673,9.746574292625164,0.6820142295946694,0.5083107972055396,0.9163067647938896,-4.864033594927406,SHC4,SHC4,Spine_vs_HeadNeck,Arterial
seq.17200.50,-0.16545136640650426,10.317171597155246,-0.6814526716213054,0.5086534652392546,0.9167035831016294,-4.864251565488084,KI2L1,KIR2DL1,Spine_vs_HeadNeck,Arterial
seq.4250.23,-0.31071277913786055,9.85932914017635,-0.6811894248167106,0.5088141480666757,0.9167723125449906,-4.864353690547151,NSF1C,NSFL1C,Spine_vs_HeadNeck,Arterial
seq.17672.184,-0.2634924984631368,9.842214664704835,-0.6809184935227766,0.5089795528153787,0.91677391352039606,-4.8644587600603,Gastric intrinsic factor,CBLIF,Spine_vs_HeadNeck,Arterial
seq.8259.25,-0.18409332983175553,8.153400952931172,-0.680679971149037,0.5091251981331855,0.91677391352039606,-4.864551230294845,Fc_MOUSE,,Spine_vs_HeadNeck,Arterial
seq.13680.3,-0.09394180783718653,8.810260824191042,-0.6799983561238041,0.5094257135735412,0.91677391352039606,-4.8648769665106295,NAB2,NAB2,Spine_vs_HeadNeck,Arterial
seq.12893.159,0.41409926894737126,12.779921212209414,0.6801402544567509,0.5094548482791956,0.91677391352039606,-4.864760360850864,IP16,IFI16,Spine_vs_HeadNeck,Arterial
seq.12811.55,0.15695581075768317,9.062326997046192,0.6799172134768252,0.5095911149542907,0.91677391352039606,-4.864846742077344,ZN415,ZNF415,Spine_vs_HeadNeck,Arterial
seq.12398.15,-0.12954058487175857,9.332939442032961,-0.6797546084306175,0.5096726538417482,0.91677391352039606,-4.864919185083577,PAX4,PAX4,Spine_vs_HeadNeck,Arterial
seq.11297.54,0.2692722539058803,7.126205006713345,0.6796294951357743,0.5097669280559342,0.91677391352039606,-4.864958134819346,NOTC2,NOTCH2,Spine_vs_HeadNeck,Arterial
seq.13610.9,-0.18422653554162594,11.811820913399083,-0.6793935704643425,0.5097954124107535,0.91677391352039606,-4.865111041808594,MAGE-10,MAGEA10,Spine_vs_HeadNeck,Arterial
seq.10702.1,0.2762143134888273,12.303116047700128,0.6790966917303489,0.5100925975207755,0.9170260417707798,-4.865164303497864,COSA1,COL28A1,Spine_vs_HeadNeck,Arterial
seq.3072.4,0.1293894826114581,9.878888842943441,0.678809848765694,0.5101807760793993,0.9170260417707798,-4.865321670027754,IL-13,IL13,Spine_vs_HeadNeck,Arterial
seq.22405.61,-0.38924281862377264,10.249941323968388,-0.6786436639124057,0.5103696019072699,0.9171450857238256,-4.865339489585386,PCKGM,PCK2,Spine_vs_HeadNeck,Arterial
seq.3622.33,-0.1458649014839999,11.001911995929929,-0.6778918254532766,0.5107140979868071,0.9174369424670263,-4.865691471137091,LGMN,LGMN,Spine_vs_HeadNeck,Arterial
seq.12855.16,-0.1537769011435195,9.877720233747107,-0.6779771822242078,0.510777284504099,0.9174369424670263,-4.865597028941457,CT032,CASS4,Spine_vs_HeadNeck,Arterial
seq.15623.1,-0.11726121687411784,8.944759424458976,-0.6775763776122772,0.5109705071955198,0.9175636976307451,-4.8657795189124435,PD-1,PDCD1,Spine_vs_HeadNeck,Arterial
seq.15447.45,0.41869028735129277,13.309399213011794,0.6772204624392476,0.5112403983159033,0.9178175829165206,-4.865889164224223,Sorbitol dehydrogenase,SORD,Spine_vs_HeadNeck,Arterial
seq.3600.2,0.23851131322402885,9.508911798051683,0.6770295713360258,0.5113572631461112,0.9178175829165206,-4.865962812687952,Chitotriosidase-1,CHIT1,Spine_vs_HeadNeck,Arterial
seq.25211.14,-0.19886900652099193,8.309552585889774,-0.6767957758114366,0.5115004158361306,0.9178543081962324,-4.866052989048183,GBG12,GNG12,Spine_vs_HeadNeck,Arterial
seq.10643.16,-0.15097022790988923,10.664232112408408,-0.6763802172467259,0.511640565734898,0.9178856288399934,-4.866274148321351,NOE3,OLFM3,Spine_vs_HeadNeck,Arterial
seq.6417.55,-0.21039801402270264,11.183005363893942,-0.6760364682379206,0.5119655019599381,0.9179449516050915,-4.86634566695514,Fc_MOUSE,,Spine_vs_HeadNeck,Arterial
seq.8784.7,-0.08938272347575449,8.40159530524785,-0.6757073538361733,0.5120521812385674,0.9179449516050915,-4.866533729230299,F175A,ABRAXAS1,Spine_vs_HeadNeck,Arterial
seq.23638.3,0.12895068033509283,8.848267502768325,0.675704040674925,0.5121691967989138,0.9179449516050915,-4.866473710124236,CARME,CARNMT1,Spine_vs_HeadNeck,Arterial
seq.24013.6,-0.1264722875924882,9.65134124282544,-0.6754031523592624,0.5122849361212438,0.9179449516050915,-4.866626165817605,GRM4,GRM4,Spine_vs_HeadNeck,Arterial
seq.8702.42,0.10638604945304309,9.241444063639703,0.6741340155267099,0.5130171970767545,0.9179449516050915,-4.867138850573898,OSCAR,OSCAR,Spine_vs_HeadNeck,Arterial
seq.2642.4,0.36091201457507793,10.830387350042999,0.6742137483612234,0.5130829597752636,0.9179449516050915,-4.867047044322091,PAFAH beta subunit,PAFAH1B2,Spine_vs_HeadNeck,Arterial
seq.8785.1,0.10558221998126527,10.326600123078562,0.6739584604804616,0.5131249410608862,0.9179449516050915,-4.867206292586451,ARMC5,ARMC5,Spine_vs_HeadNeck,Arterial
seq.7732.45,-0.18100615447685442,8.490434344531028,-0.6739590424014833,0.5132392270747581,0.9179449516050915,-4.867144919828963,VAMP4,VAMP4,Spine_vs_HeadNeck,Arterial
seq.9059.14,-0.1629341184314761,10.155959914779155,-0.6739061711456273,0.513271668179544,0.9179449516050915,-4.8671652324547114,RPGF5,RAPGEF5,Spine_vs_HeadNeck,Arterial
seq.3495.15,-0.24787089760184244,10.017930292434691,-0.6738576674446212,0.5133014304719369,0.9179449516050915,-4.8671838658566315,GCP-2,CXCL6,Spine_vs_HeadNeck,Arterial
seq.3488.64,0.37951132919215347,15.033620647985591,0.6737847716049468,0.5133461619031457,0.9179449516050915,-4.867211867600881,Catalase,CAT,Spine_vs_HeadNeck,Arterial
seq.6070.11,-0.2984247708248109,10.479771833121506,-0.6736661610620513,0.513418950375405,0.9179449516050915,-4.867257424118944,Fc_MOUSE,,Spine_vs_HeadNeck,Arterial
seq.14139.16,-0.15575682906130695,9.164330321843634,-0.6735389316891798,0.513497034770843,0.9179449516050915,-4.867306283037827,NRG4,NRG4,Spine_vs_HeadNeck,Arterial
seq.10876.300,-0.10550026393971734,9.210972555026316,-0.672936811501446,0.5137522251206595,0.9179449516050915,-4.867598462238568,BRAT1,BRAT1,Spine_vs_HeadNeck,Arterial
seq.21581.87,0.15439777775597285,12.749134133756007,0.6727140013546223,0.5138890885503091,0.9179449516050915,-4.867683919372994,CDK15,CDK15,Spine_vs_HeadNeck,Arterial
seq.3326.58,0.2500386915502357,10.699663369342295,0.6726400445815629,0.5140489071958169,0.9179449516050915,-4.867651240924079,Nectin-like protein 2,CADM1,Spine_vs_HeadNeck,Arterial
seq.3837.6,-0.16443456919266453,9.174624893400413,-0.672569837911634,0.5140920253140546,0.9179449516050915,-4.867678166186685,ZAP70,ZAP70,Spine_vs_HeadNeck,Arterial
seq.12564.9,-0.27564096851902775,10.679401266817612,-0.6724836441351951,0.5141449649792436,0.9179449516050915,-4.867711219300098,NIP7,NIP7,Spine_vs_HeadNeck,Arterial
seq.18397.5,-0.5432222414750072,10.390419434667853,-0.6718609645195904,0.5145275060071526,0.9179449516050915,-4.867949888608331,AK1C4,AKR1C4,Spine_vs_HeadNeck,Arterial
seq.5825.49,-0.31260275500131307,8.661241273939991,-0.671631465728039,0.514668539952056,0.9179449516050915,-4.868037804275066,IFN-g R1,IFNGR1,Spine_vs_HeadNeck,Arterial
seq.7050.5,0.0866657869249412,9.194259559726211,0.6712169871659114,0.5148092001833882,0.9179449516050915,-4.868257431420166,NEGR1,NEGR1,Spine_vs_HeadNeck,Arterial
seq.9368.64,0.07720000329671173,8.753789994674467,0.6711569161037418,0.5148461418963212,0.9179449516050915,-4.868280421029271,LRTM1,LRTM1,Spine_vs_HeadNeck,Arterial
seq.17152.10,0.08567652982020135,9.191155544974366,0.6709997020597233,0.5149428306856358,0.9179449516050915,-4.868340579212913,KI2S4,KIR2DS4,Spine_vs_HeadNeck,Arterial
seq.15644.1,0.12661634421495727,10.927334900481505,0.6708738390378219,0.515020245844167,0.9179449516050915,-4.8683887317935035,Biotinidase,BTD,Spine_vs_HeadNeck,Arterial
seq.8326.63,0.09094247972006286,9.677258328261976,0.6708417405027919,0.5150399899329178,0.9179449516050915,-4.868401010733513,SIGIRR,SIGIRR,Spine_vs_HeadNeck,Arterial
seq.9755.19,-0.28800580608275617,14.108373342431614,-0.6704856833839525,0.5153729974631738,0.9179449516050915,-4.8684763253561405,DBNL,DBNL,Spine_vs_HeadNeck,Arterial
seq.23426.1,-0.25713666165881044,14.265537275714827,-0.6704680364104464,0.5153838517162692,0.9179449516050915,-4.8684830740843115,VCX1,VCX,Spine_vs_HeadNeck,Arterial
seq.7121.2,0.08010740230136015,8.304469772278447,0.6702589678216955,0.5153985356813104,0.9179449516050915,-4.868623852562375,SYT7,SYT7,Spine_vs_HeadNeck,Arterial
seq.6951.26,0.21992625482249473,10.186313406252552,0.6702193099760666,0.5155368519744878,0.9179449516050915,-4.868578177587295,ASIC4,ASIC4,Spine_vs_HeadNeck,Arterial
seq.13735.1,0.16313422369412578,8.946390735685881,0.6701865586102164,0.5155570004612984,0.9179449516050915,-4.868590698110027,RPGP1,RAP1GAP,Spine_vs_HeadNeck,Arterial
seq.7993.23,-0.114040176134516,8.572443038276598,-0.6700250694656005,0.5156049813512181,0.9179449516050915,-4.868679861616385,ASTL,ASTL,Spine_vs_HeadNeck,Arterial
seq.24928.20,0.13124460989678788,10.132557477163333,0.669848722350516,0.515651417995373,0.9179449516050915,-4.8687804083145165,MZT2A,MZT2A,Spine_vs_HeadNeck,Arterial
seq.3293.2,0.3236883007994944,13.5416569266842,0.6699170007169865,0.5157228487630263,0.9179449516050915,-4.868693726642647,CD5L,CD5L,Spine_vs_HeadNeck,Arterial
seq.8752.6,0.08656891384398335,9.24169990011976,0.6690976210900027,0.5161134801690901,0.9180369326672939,-4.869067413802353,Fc_MOUSE,,Spine_vs_HeadNeck,Arterial
seq.11243.90,-0.20587898195230636,11.329423638987135,-0.6692817471400679,0.5161138188970842,0.9180369326672939,-4.868936382230001,GPR110,ADGRF1,Spine_vs_HeadNeck,Arterial
seq.21836.9,-0.1298774881083844,9.66667612929768,-0.6690086344526526,0.5162306773415167,0.9180369326672939,-4.8690680397071295,SSR1,SSTR1,Spine_vs_HeadNeck,Arterial
seq.15372.43,-0.1946204279245034,9.316133851884691,-0.6690355497426124,0.5162653890831848,0.9180369326672939,-4.869030369907961,BRD2,BRD2,Spine_vs_HeadNeck,Arterial
seq.16926.44,-0.15906056147779424,10.730888708973573,-0.6684705441753437,0.5165449875299417,0.9182038850733909,-4.869282464399542,"Alkaline phosphatase, liver",ALPL,Spine_vs_HeadNeck,Arterial
seq.23265.15,-0.2638250587398083,13.347199859669194,-0.6684844712110368,0.5166047523424545,0.9182038850733909,-4.869240636112451,TPD54,TPD52L2,Spine_vs_HeadNeck,Arterial
seq.18337.4,0.27697459508968514,9.543893003142843,0.66753479296526,0.5171898864426591,0.918768113908343,-4.869602625871084,GMDS,GMDS,Spine_vs_HeadNeck,Arterial
seq.19168.71,-0.23587984051466826,9.91651128125534,-0.6674825820433296,0.5172220668914194,0.918768113908343,-4.869622513803775,PPIP1,PSTPIP1,Spine_vs_HeadNeck,Arterial
seq.15515.2,-0.6659910349296325,13.425019107969511,-0.667371328581337,0.5172906423983346,0.918768113908343,-4.86966488729268,SAA,SAA1,Spine_vs_HeadNeck,Arterial
seq.9284.25,0.2126394576211137,10.838258916612306,0.6668545294455164,0.5176092619099335,0.9190046934817203,-4.869861639472614,SFRP4,SFRP4,Spine_vs_HeadNeck,Arterial
seq.3494.71,0.06970857291695509,7.625419632350035,0.6660960298664456,0.5179639977133268,0.9190046934817203,-4.870210640955682,FGF-17,FGF17,Spine_vs_HeadNeck,Arterial
seq.21208.163,0.12650055846068042,9.841186248867757,0.6657878325620569,0.5181838371153691,0.9190046934817203,-4.870311928249581,CEBPE,CEBPE,Spine_vs_HeadNeck,Arterial
seq.17710.40,-0.17478196439674853,8.075466456112528,-0.6656184361086,0.5183718096590932,0.9190046934817203,-4.870331682869724,TPD53,TPD52L1,Spine_vs_HeadNeck,Arterial
seq.17346.61,0.12379781808052037,9.307894248220897,0.6654005027866707,0.5184647413178936,0.9190046934817203,-4.870436710609514,FDSCP,FDCSP,Spine_vs_HeadNeck,Arterial
seq.17510.7,-0.10946184269585046,9.808652073304378,-0.6648878724053003,0.5187099341415735,0.9190046934817203,-4.870669496176328,SRP14,SRP14,Spine_vs_HeadNeck,Arterial
seq.18215.5,0.34793044833795683,11.660100805553782,0.6649363325117121,0.5187928812741558,0.9190046934817203,-4.870590728835858,THG1,THG1L,Spine_vs_HeadNeck,Arterial
seq.3365.7,-0.1975413994773163,11.602309175602128,-0.6648482192330978,0.5187963725572853,0.9190046934817203,-4.870651408662773,Dkk-4,DKK4,Spine_vs_HeadNeck,Arterial
seq.9170.24,-0.12960036346860626,8.66856364502547,-0.6647541802698723,0.5189053600582918,0.9190046934817203,-4.8706598654792055,IL-17,IL17A,Spine_vs_HeadNeck,Arterial
seq.24945.16,-0.2093603060618463,11.03995836359004,-0.6644961296046277,0.5190647303967278,0.9190046934817203,-4.870757780641601,SNX27,SNX27,Spine_vs_HeadNeck,Arterial
seq.9082.25,0.10076080734439508,10.100017630950267,0.6639754412535489,0.5192736994275091,0.9190046934817203,-4.871015540228032,SE1L2,SEL1L2,Spine_vs_HeadNeck,Arterial
seq.24473.11,-0.170875056653772,8.450081438190857,-0.6639290940757465,0.5194150280426634,0.9190046934817203,-4.8709728178791245,CT453,CT45A3,Spine_vs_HeadNeck,Arterial
seq.7016.12,0.11197202152627383,9.73350487312288,0.6637119844840075,0.5194365483177417,0.9190046934817203,-4.8711153782250145,GCNT1,GCNT1,Spine_vs_HeadNeck,Arterial
seq.23342.4,0.2266629086142533,8.416594762847081,0.6638586951777898,0.5194585280067234,0.9190046934817203,-4.8709995038198315,ARRD5,ARRDC5,Spine_vs_HeadNeck,Arterial
seq.13536.56,-0.10897245093842933,8.369418314546136,-0.6631817190042661,0.5198134872662514,0.9190046934817203,-4.871289951629904,POLI,POLI,Spine_vs_HeadNeck,Arterial
seq.9907.216,-0.12878724870504676,9.441966860680923,-0.6630973939111549,0.5199117601854859,0.9190046934817203,-4.871297193077281,Tankyrase-1,TNKS,Spine_vs_HeadNeck,Arterial
seq.5508.62,0.21981463430441295,11.21628971894848,0.6629332325371087,0.5200305753235852,0.9190046934817203,-4.871350080933399,Cathepsin D,CTSD,Spine_vs_HeadNeck,Arterial
seq.7064.2,-0.14929153545319274,8.898487366636877,-0.6628393851302273,0.5200886048199493,0.9190046934817203,-4.871385607057377,VAMP8,VAMP8,Spine_vs_HeadNeck,Arterial
seq.7769.29,-0.19985703716853287,8.921028413224075,-0.6621645740038434,0.5205059778699402,0.9190046934817203,-4.871640925402185,3BP2,SH3BP2,Spine_vs_HeadNeck,Arterial
seq.15634.139,-0.1501253641321476,8.554668443265959,-0.6621633210717482,0.5205067529942755,0.9190046934817203,-4.871641399238815,SLIT1,SLIT1,Spine_vs_HeadNeck,Arterial
seq.9296.15,0.3401021141514686,11.249019844984462,0.6620564222406962,0.5205728882523919,0.9190046934817203,-4.871681823515114,PTPRD,PTPRD,Spine_vs_HeadNeck,Arterial
seq.7948.129,0.16730275260022687,9.80507584793792,0.6620387426984005,0.5205838265526681,0.9190046934817203,-4.871688508550092,GLTD2,GLTPD2,Spine_vs_HeadNeck,Arterial
seq.12030.82,0.10960775028969572,9.871857752664368,0.6616533626949808,0.5207100557437659,0.9190046934817203,-4.871894277015306,Desmin,DES,Spine_vs_HeadNeck,Arterial
seq.8449.103,-0.12276374833105486,6.161136685555732,-0.6616911568868515,0.5207806756245612,0.9190046934817203,-4.871829664379879,EXE4_HELSU,,Spine_vs_HeadNeck,Arterial
seq.13984.23,-0.12299655347312921,8.59072776868144,-0.6616099335592938,0.520849170973104,0.9190046934817203,-4.871850601967015,DDX25,DDX25,Spine_vs_HeadNeck,Arterial
seq.24256.7,0.0803814579848634,8.376648062767329,0.6612234467637021,0.520976240038547,0.9190046934817203,-4.87205666562281,KLH40,KLHL40,Spine_vs_HeadNeck,Arterial
seq.5140.56,0.30561704846666693,9.540242511381104,0.661349257155696,0.5210105143837525,0.9190046934817203,-4.871949093788791,UNC5H4,UNC5D,Spine_vs_HeadNeck,Arterial
seq.25912.131,0.3184513983028445,9.354332162926893,0.6613452738729008,0.521012980027922,0.9190046934817203,-4.871950598529514,FK506 binding protein 1A,FKBP1A,Spine_vs_HeadNeck,Arterial
seq.18177.49,0.08593626968057322,9.657497201216701,0.6610895826390392,0.5210591387381076,0.9190046934817203,-4.872107209673288,ULA1,NAE1,Spine_vs_HeadNeck,Arterial
seq.5611.56,-0.09871262967321126,7.999889466067187,-0.6610087534646822,0.5211091979346956,0.9190046934817203,-4.872137724483723,D108B,DEFB108B,Spine_vs_HeadNeck,Arterial
seq.14078.69,0.2056704143497612,11.130843266598077,0.6608510434917721,0.5213189603526396,0.9190585671158131,-4.872137237892561,Lymphotactin,XCL1,Spine_vs_HeadNeck,Arterial
seq.22534.14,-0.18701725998034036,11.687728544860553,-0.6605911351759481,0.521389539261261,0.9190585671158131,-4.872283733250304,PP4C,PPP4C,Spine_vs_HeadNeck,Arterial
seq.14619.8,-0.19874393276509128,8.187848191792225,-0.6602306839891803,0.5217031757405592,0.9190585671158131,-4.872371331063616,ZN526,ZNF526,Spine_vs_HeadNeck,Arterial
seq.2976.58,0.18280845977399984,11.21412805033634,0.6600887089851977,0.5217406327256732,0.9190585671158131,-4.872451921757892,Desmoglein-1,DSG1,Spine_vs_HeadNeck,Arterial
seq.13423.94,-0.15048665600885158,9.550150658668729,-0.6601486292724786,0.5217540080926157,0.9190585671158131,-4.872402279710602,CJ058,PRXL2A,Spine_vs_HeadNeck,Arterial
seq.21931.16,0.0864042267103784,8.503864330046182,0.6594067968763362,0.5221018997254536,0.9193128240589974,-4.872741807479322,UB2L3/ PolyUbiquitin K48,UBE2L3|UBB,Spine_vs_HeadNeck,Arterial
seq.11955.1,-0.16567984573429406,9.86358004210401,-0.6594093896363834,0.5222120919549746,0.9193128240589974,-4.8726809437474365,RHG01,ARHGAP1,Spine_vs_HeadNeck,Arterial
seq.10440.26,0.24669590232544358,9.528660944910522,0.6593207900335138,0.5222670100589144,0.9193128240589974,-4.87271432348455,ACAM,CLMP,Spine_vs_HeadNeck,Arterial
seq.18348.89,0.3182177927149521,12.677475557547249,0.6587958840643631,0.522592439711365,0.9194101351462755,-4.872911998276424,HNRPD,HNRNPD,Spine_vs_HeadNeck,Arterial
seq.11570.94,-0.12615319560218552,8.617537735775983,-0.6587100401353712,0.5226456721793631,0.9194101351462755,-4.872944312872067,BAP29,BCAP29,Spine_vs_HeadNeck,Arterial
