AptName,logFC,AveExpr,t,P.Value,adj.P.Val,B,Target,TargetFullName,EntrezGeneSymbol,EntrezGeneID,UniProt,Dilution,direction,sig_nom,sig_fdr
seq.14670.1,0.5460188781581715,10.800264166012262,2.804574670066508,0.014505898695673595,0.496651307527927,-3.225613326883248,SKIL,Ski-like protein,SKIL,6498,P12757,0.5,Arterial > Venous,TRUE,FALSE
seq.3198.4,-0.23305733274942253,10.968413733881938,-2.798835177895894,0.014529919870805376,0.496651307527927,-3.226343112230288,IDS,Iduronate 2-sulfatase,IDS,3423,P22304,20,Venous > Arterial,TRUE,FALSE
seq.16079.2,0.33970263844751325,11.693433067721791,2.8010666077035578,0.01460490242809359,0.496651307527927,-3.2289192533495,TEC,Tyrosine-protein kinase Tec,TEC,7006,P42680,20,Arterial > Venous,TRUE,FALSE
seq.21366.7,0.28292879565405216,10.216450395699377,2.7991152507359573,0.014660259534731816,0.496651307527927,-3.2307583675065934,MSI2H,RNA-binding protein Musashi homolog 2,MSI2,124540,Q96DH6,20,Arterial > Venous,TRUE,FALSE
seq.11543.84,0.19532069749171946,9.466330401295517,2.7937710090692685,0.014717655281853407,0.496651307527927,-3.2326136165841977,LIMA1,LIM domain and actin-binding protein 1,LIMA1,51474,Q9UHB6,20,Arterial > Venous,TRUE,FALSE
seq.10076.1,0.2283336271263483,10.811700544616052,2.789844338818225,0.014799093707865087,0.496651307527927,-3.235287258411853,AP4M1,AP-4 complex subunit mu-1,AP4M1,9179,O00189,20,Arterial > Venous,TRUE,FALSE
seq.3005.5,0.4036173442173292,10.569011334707973,2.792921977775687,0.01483731892837536,0.496651307527927,-3.236596308213029,PTP-1B,Tyrosine-protein phosphatase non-receptor type 1,PTPN1,5770,P18031,0.5,Arterial > Venous,TRUE,FALSE
seq.17683.2,0.2423782655721648,10.412001665343793,2.7894088617236803,0.014907191584324492,0.496651307527927,-3.2388690168595455,COMD9,COMM domain-containing protein 9,COMMD9,29099,Q9P000,20,Arterial > Venous,TRUE,FALSE
seq.24926.9,-0.3079647735987073,13.167557778381065,-2.7865209007647245,0.014918047445237075,0.496651307527927,-3.239195654167589,FUBP2,Far upstream element-binding protein 2,KHSRP,8570,Q92945,20,Venous > Arterial,TRUE,FALSE
seq.11203.97,-0.7126814087114794,13.977962579660977,-2.788227813628608,0.014972914479251089,0.496651307527927,-3.2410220503226723,KPYR,Pyruvate kinase PKLR,PKLR,5313,P30613,20,Venous > Arterial,TRUE,FALSE
seq.21676.17,-0.34601334752169577,10.805165418485537,-2.7842967201907056,0.015087401193844484,0.496651307527927,-3.244728938742159,PAI-2,PAI-2,SERPINB2,5055,P05120,20,Venous > Arterial,TRUE,FALSE
seq.21160.4,0.5045375114073398,11.173752503374253,2.7818400376200376,0.015159382879081992,0.496651307527927,-3.2470457723396784,CHMP6,Charged multivesicular body protein 6,CHMP6,79643,Q96FZ7,0.5,Arterial > Venous,TRUE,FALSE
seq.2681.23,-0.2702665278653564,10.338895556973858,-2.778245003444573,0.015265325088955782,0.496651307527927,-3.250436516741738,HGF,Hepatocyte growth factor,HGF,3082,P14210,20,Venous > Arterial,TRUE,FALSE
seq.15418.25,0.5703831150421678,10.562188130096716,2.7768830582426958,0.015305649322095447,0.496651307527927,-3.2517211792239764,MK10,Mitogen-activated protein kinase 10,MAPK10,5602,P53779,0.5,Arterial > Venous,TRUE,FALSE
seq.18213.30,0.26329933659307975,8.3039111849476,2.773313695390653,0.01541182571221989,0.496651307527927,-3.2550882847400375,UBE2F,NEDD8-conjugating enzyme UBE2F,UBE2F,140739,Q969M7,20,Arterial > Venous,TRUE,FALSE
seq.5102.55,-0.18759075851621793,8.946549318135705,-2.7706513686762166,0.01542243431055242,0.496651307527927,-3.255409671410889,MICB,MHC class I polypeptide-related sequence B,MICB,4277,Q29980,20,Venous > Arterial,TRUE,FALSE
seq.9877.28,0.5921402835960139,11.190807452676191,2.7617036443374166,0.01576219401984664,0.496651307527927,-3.2660432120126854,CRKL,Crk-like protein,CRKL,1399,P46109,0.5,Arterial > Venous,TRUE,FALSE
seq.21975.22,0.39968113931911203,10.078121162214014,2.761067917931351,0.015781602344954394,0.496651307527927,-3.266643184325801,ICA69,Islet cell autoantigen 1,ICA1,3382,Q05084,20,Arterial > Venous,TRUE,FALSE
seq.14332.3,0.474790959043148,11.00940161737845,2.7572582305341666,0.015898400284458276,0.496651307527927,-3.2702388590980402,RALA,Ras-related protein Ral-A,RALA,5898,P11233,0.5,Arterial > Venous,TRUE,FALSE
seq.3420.21,0.2916486353223681,11.22952940905541,2.756221273434152,0.015927156392471473,0.496651307527927,-3.271120119327594,Carbonic anhydrase XIII,Carbonic anhydrase 13,CA13,377677,Q8N1Q1,20,Arterial > Venous,TRUE,FALSE
seq.12522.6,-0.34829287939917986,12.001183209409954,-2.7535918527107595,0.016011602494192083,0.496651307527927,-3.2736996716653066,RD23B,UV excision repair protein RAD23 homolog B,RAD23B,5887,P54727,20,Venous > Arterial,TRUE,FALSE
seq.6580.29,-0.2197538727409303,12.665567242765874,-2.7394263040955575,0.016282033128705336,0.496651307527927,-3.281891838422667,Pregnancy zone protein,Pregnancy zone protein,PZP,5858,P20742,0.5,Venous > Arterial,TRUE,FALSE
seq.20435.41,0.1640449231197741,8.58389423978389,2.7372314561438915,0.016393347772313167,0.496651307527927,-3.285217459070087,EMC2,ER membrane protein complex subunit 2,EMC2,9694,Q15006,20,Arterial > Venous,TRUE,FALSE
seq.13103.125,0.3686072381816144,9.784829546413471,2.7405002248121577,0.016422281630118354,0.496651307527927,-3.286060325202002,CSH,Chorionic somatomammotropin hormone,CSH1|CSH2,1442|1442,P0DML2|P0DML3,0.5,Arterial > Venous,TRUE,FALSE
seq.5858.6,0.37606804997813337,16.24690909488666,2.7389908402307723,0.016470286978526587,0.496651307527927,-3.2874857265958384,14-3-3 protein zeta/delta,14-3-3 protein zeta/delta,YWHAZ,7534,P63104,0.5,Arterial > Venous,TRUE,FALSE
seq.19379.154,0.340782450168199,9.999653266966256,2.736647345989576,0.01654509255268006,0.496651307527927,-3.2896989429727617,RAB3D,Ras-related protein Rab-3D,RAB3D,9545,O95716,20,Arterial > Venous,TRUE,FALSE
seq.3314.74,-0.21003207041592345,9.88369780750273,-2.7328203406719904,0.016601374047675237,0.496651307527927,-3.291370393116906,GFRa-1,GDNF family receptor alpha-1,GFRA1,2674,P56159,20,Venous > Arterial,TRUE,FALSE
seq.9257.14,0.3253824781197077,10.341362565594382,2.7287835380283223,0.01679854187176515,0.496651307527927,-3.2971265925150464,TACO1,Translational activator of cytochrome c oxidase 1,TACO1,51204,Q9BSH4,20,Arterial > Venous,TRUE,FALSE
seq.9894.13,0.3020389484559118,10.76425883974292,2.7273960895913594,0.01684365077616936,0.496651307527927,-3.2984372430370934,MYO6,Unconventional myosin-VI,MYO6,4646,Q9UM54,20,Arterial > Venous,TRUE,FALSE
seq.11227.31,0.3593796494649286,10.603397703687426,2.7248698057472653,0.016926089450680318,0.496651307527927,-3.3008238085630968,TBL2,Transducin beta-like protein 2,TBL2,26608,Q9Y4P3,20,Arterial > Venous,TRUE,FALSE
seq.24699.20,0.3132390264181273,12.371212722043888,2.721056846890312,0.016994841471151705,0.496651307527927,-3.302822680696619,AR6P1,ADP-ribosylation factor-like protein 6-interacting protein 1,ARL6IP1,23204,Q15041,20,Arterial > Venous,TRUE,FALSE
seq.13973.62,0.27164127258709697,9.922903431816751,2.7210153093203866,0.01705263009032529,0.496651307527927,-3.304465412250372,TTL,Tubulin--tyrosine ligase,TTL,150465,Q8NG68,20,Arterial > Venous,TRUE,FALSE
seq.17370.186,0.3089508844301305,10.197551265845378,2.7202682761814185,0.0170772612699818,0.496651307527927,-3.305171223907278,ABHDA,"Mycophenolic acid acyl-glucuronide esterase, mitochondrial",ABHD10,55347,Q9NUJ1,20,Arterial > Venous,TRUE,FALSE
seq.19169.88,0.3042443002682154,9.267862673627668,2.719338151844054,0.017107977850916386,0.496651307527927,-3.3060500411260625,FIBP,Acidic fibroblast growth factor intracellular-binding protein,FIBP,9158,O43427,20,Arterial > Venous,TRUE,FALSE
seq.25274.2,0.2433817160219223,11.161663553781045,2.7140931221898623,0.017156535567634416,0.496651307527927,-3.3074811379345963,ANKR2,Ankyrin repeat domain-containing protein 2,ANKRD2,26287,Q9GZV1,20,Arterial > Venous,TRUE,FALSE
seq.9745.20,0.368684957879574,9.499981556280376,2.717824610596424,0.017158076539149907,0.496651307527927,-3.3074801339176796,IF4E2,Eukaryotic translation initiation factor 4E type 2,EIF4E2,9470,O60573,20,Arterial > Venous,TRUE,FALSE
seq.18338.26,0.47966354589104065,14.879096231450584,2.7177037829387003,0.01716208213522933,0.496651307527927,-3.307594301959565,IDH,Isocitrate dehydrogenase [NADP] cytoplasmic,IDH1,3417,O75874,0.5,Arterial > Venous,TRUE,FALSE
seq.9343.16,-0.298559553238062,10.821283188804893,-2.7176923568387235,0.017162460972706545,0.496651307527927,-3.3076050983076764,IL-2 sRb,Interleukin-2 receptor subunit beta,IL2RB,3560,P14784,20,Venous > Arterial,TRUE,FALSE
seq.9201.13,0.35469804257406784,10.831069271223669,2.7171287805983737,0.01718115672332668,0.496651307527927,-3.3081376164579743,Transgelin-2,Transgelin-2,TAGLN2,8407,P37802,0.5,Arterial > Venous,TRUE,FALSE
seq.4203.50,0.41459405261731763,10.33012262649639,2.7138263608853226,0.01729110918287221,0.496651307527927,-3.3112581809225947,Cofilin-1,Cofilin-1,CFL1,1072,P23528,0.5,Arterial > Venous,TRUE,FALSE
seq.23567.37,0.38036379271365406,10.41643231599683,2.7113736248939992,0.017373215648022983,0.496651307527927,-3.313576000846756,GNAQ,Guanine nucleotide-binding protein G(q) subunit alpha,GNAQ,2776,P50148,0.5,Arterial > Venous,TRUE,FALSE
seq.3416.2,0.6320435946472682,11.865138329655204,2.7055531795140446,0.01756958212441396,0.496651307527927,-3.3190767773536596,BTK,Tyrosine-protein kinase BTK,BTK,695,Q06187,0.5,Arterial > Venous,TRUE,FALSE
seq.16831.7,0.27620034141060956,10.459176664417617,2.705191508643806,0.017581855089256818,0.496651307527927,-3.319418606917327,DOK1,Docking protein 1,DOK1,1796,Q99704,20,Arterial > Venous,TRUE,FALSE
seq.13632.10,0.27158700265146385,11.9829865816536,2.6947142869712377,0.0178120795859516,0.496651307527927,-3.3258567633243343,Zyxin,Zyxin,ZYX,7791,Q15942,0.5,Arterial > Venous,TRUE,FALSE
seq.4240.31,0.5669744867688278,14.283647094687161,2.697313335601642,0.017851276327160846,0.496651307527927,-3.3268652011552353,M2-PK,Pyruvate kinase PKM,PKM,5315,P14618,0.5,Arterial > Venous,TRUE,FALSE
seq.3305.6,-0.1581646909594159,9.070518983228725,-2.690029907265389,0.017921001140760447,0.496651307527927,-3.3288775369284735,DLL4,Delta-like protein 4,DLL4,54567,Q9NR61,20,Venous > Arterial,TRUE,FALSE
seq.11378.37,0.40980684905368236,8.8558533781213,2.6913587218760573,0.018057579848798123,0.496651307527927,-3.33249436053387,KSYK,Tyrosine-protein kinase SYK,SYK,6850,P43405,20,Arterial > Venous,TRUE,FALSE
seq.16883.57,0.20100327521852032,10.499864527860673,2.6859242455117855,0.018079346399781766,0.496651307527927,-3.3331855035220075,RAB4A,Ras-related protein Rab-4A,RAB4A,5867,P20338,20,Arterial > Venous,TRUE,FALSE
seq.23318.60,0.43676386778885284,10.734008401431252,2.6846908618922902,0.018291350731250034,0.496651307527927,-3.3387984945727944,PPCT,Phosphatidylcholine transfer protein,PCTP,58488,Q9UKL6,0.5,Arterial > Venous,TRUE,FALSE
seq.17345.12,0.4384108462762157,11.034953672413357,2.68175506862191,0.018395209559056065,0.496651307527927,-3.3415743674980924,ZADH2,Prostaglandin reductase 3,ZADH2,284273,Q8N4Q0,20,Arterial > Venous,TRUE,FALSE
seq.14031.18,-0.22060270480321764,8.289879850488203,-2.6806473465070333,0.018434546134700025,0.496651307527927,-3.3426217832675222,FGF7,Fibroblast growth factor 7,FGF7,2252,P21781,20,Venous > Arterial,TRUE,FALSE
seq.25227.20,-0.23415982377880243,9.254341734369174,-2.678084765110049,0.018525860578852596,0.496651307527927,-3.345044923027783,TCAL2,Transcription elongation factor A protein-like 2,TCEAL2,140597,Q9H3H9,20,Venous > Arterial,TRUE,FALSE
seq.21345.93,0.39601627151453767,11.605404725030631,2.676686357189397,0.01857587661739181,0.496651307527927,-3.3463672774824698,RDH12,Retinol dehydrogenase 12,RDH12,145226,Q96NR8,0.5,Arterial > Venous,TRUE,FALSE
seq.8255.34,0.3749371292778511,12.000270263307547,2.676315091285731,0.01858917752567869,0.496651307527927,-3.3467183564929237,MRVI1,Protein MRVI1,IRAG1,10335,Q9Y6F6,20,Arterial > Venous,TRUE,FALSE
seq.21140.19,0.3214734319965615,10.137253807815311,2.670459635885604,0.01880018362036786,0.496651307527927,-3.3522556834231474,CAMLG,Calcium signal-modulating cyclophilin ligand,CAMLG,819,P49069,20,Arterial > Venous,TRUE,FALSE
seq.13934.3,0.2633683833068588,9.572178807202649,2.670267858639442,0.018807133726483297,0.496651307527927,-3.352437049108763,MCF2L,Guanine nucleotide exchange factor DBS,MCF2L,23263,O15068,20,Arterial > Venous,TRUE,FALSE
seq.20243.26,0.4198704367794242,15.154728320927177,2.667299525211651,0.01891502686768918,0.496651307527927,-3.3552442921114185,Profilin-1,Profilin-1,PFN1,5216,P07737,0.5,Arterial > Venous,TRUE,FALSE
seq.20921.1,-0.1699523884686206,10.198007316628916,-2.6610448827489996,0.01895632416762767,0.496651307527927,-3.3564642514654315,GIPC2,PDZ domain-containing protein GIPC2,GIPC2,54810,Q8TF65,20,Venous > Arterial,TRUE,FALSE
seq.21766.50,-0.3872537671851368,12.776073421342218,-2.664679071138527,0.019010775338276123,0.496651307527927,-3.3577226260215394,SPHM,N-sulphoglucosamine sulphohydrolase,SGSH,6448,P51688,20,Venous > Arterial,TRUE,FALSE
seq.21628.6,0.11944396558754283,9.092767268735088,2.65833186878104,0.019056152692331702,0.496651307527927,-3.3590467778272126,MCA3,Eukaryotic translation elongation factor 1 epsilon-1,EEF1E1,9521,O43324,20,Arterial > Venous,TRUE,FALSE
seq.10089.7,0.22842821943728805,9.456184804613978,2.66317556435277,0.019065924397780605,0.496651307527927,-3.3591446273239454,ASML,N-acetylserotonin O-methyltransferase-like protein,ASMTL,8623,O95671,20,Arterial > Venous,TRUE,FALSE
seq.2986.49,0.387594319005946,11.833841171250308,2.662195218128552,0.019101967519830152,0.496651307527927,-3.3600718429097256,Gro-g,Gro-gamma,CXCL3,2921,P19876,0.5,Arterial > Venous,TRUE,FALSE
seq.9172.69,-0.4730352413834036,14.278681780722136,-2.661883000687612,0.019113460316135304,0.496651307527927,-3.3603671417934473,MMP-8,Neutrophil collagenase,MMP8,4317,P22894,20,Venous > Arterial,TRUE,FALSE
seq.3613.62,-0.21320018295815474,12.424683512573885,-2.656430582883133,0.019126416716744005,0.496651307527927,-3.360856648564318,FCN1,Ficolin-1,FCN1,2219,O00602,20,Venous > Arterial,TRUE,FALSE
seq.3359.11,0.1772190651853283,10.278564939117915,2.651948813564073,0.01929304176280661,0.496651307527927,-3.3651230233727745,CDK8/cyclin C,Cyclin-dependent kinase 8:Cyclin-C complex,CDK8|CCNC,1024|892,P49336|P24863,20,Arterial > Venous,TRUE,FALSE
seq.21373.8,0.18254199604637406,10.829072522170188,2.6503925518908953,0.01935122995579615,0.496651307527927,-3.3666045187095106,QTRD1,Queuine tRNA-ribosyltransferase subunit QTRTD1,QTRT2,79691,Q9H974,20,Arterial > Venous,TRUE,FALSE
seq.24959.20,0.22839671235911047,9.934275498263665,2.645129063907566,0.01974013056625546,0.496651307527927,-3.376214683635687,NB5R4,Cytochrome b5 reductase 4,CYB5R4,51167,Q7L1T6,20,Arterial > Venous,TRUE,FALSE
seq.11288.26,0.2521611980946423,10.836166291960227,2.642374877163218,0.019817491055611973,0.496651307527927,-3.378163297340513,5NTC,Cytosolic purine 5'-nucleotidase,NT5C2,22978,P49902,20,Arterial > Venous,TRUE,FALSE
seq.19183.164,-0.38345663018264875,13.715679471204757,-2.6428754176912412,0.019825934959927165,0.496651307527927,-3.378346600782465,RL12,60S ribosomal protein L12,RPL12,6136,P30050,20,Venous > Arterial,TRUE,FALSE
seq.21961.14,0.26405295571331927,10.263544167771348,2.6421224353196933,0.019854684331554785,0.496651307527927,-3.379058920168445,CD2AP,CD2-associated protein,CD2AP,23607,Q9Y5K6,20,Arterial > Venous,TRUE,FALSE
seq.2620.4,-0.20677674477663197,12.729526564663578,-2.6366923948592644,0.019870875163837246,0.496651307527927,-3.37964697392633,"gp130, soluble",Interleukin-6 receptor subunit beta,IL6ST,3572,P40189,0.5,Venous > Arterial,TRUE,FALSE
seq.20117.5,-0.31708064055482177,10.248377276690379,-2.635182024713869,0.02012158664913184,0.496651307527927,-3.3856247213048816,4EBP2,Eukaryotic translation initiation factor 4E-binding protein 2,EIF4EBP2,1979,Q13542,20,Venous > Arterial,TRUE,FALSE
seq.14009.65,0.18089610420621988,9.703694940631763,2.6308430825210136,0.020149712915031013,0.496651307527927,-3.386454856783291,TNFAIP3,Tumor necrosis factor alpha-induced protein 3,TNFAIP3,7128,P21580,20,Arterial > Venous,TRUE,FALSE
seq.23337.54,0.274420720312229,9.918460763708383,2.6329033728545337,0.020209972027170273,0.496651307527927,-3.387780450804898,BACD3,BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3,KCTD10,83892,Q9H3F6,20,Arterial > Venous,TRUE,FALSE
seq.13603.7,-0.2644361513539755,10.494499111557493,-2.630591224129606,0.02030004173457388,0.496651307527927,-3.3899679006032795,RFESD,Rieske domain-containing protein,RFESD,317671,Q8TAC1,20,Venous > Arterial,TRUE,FALSE
seq.12859.33,0.2638662671150229,10.621594193059794,2.6299615916347325,0.02032463644885237,0.496651307527927,-3.3905635807181307,PECI,"Enoyl-CoA delta isomerase 2, mitochondrial",ECI2,10455,O75521,20,Arterial > Venous,TRUE,FALSE
seq.5934.1,-0.18206931040836002,13.485556921394748,-2.6235214239264306,0.020383189041661264,0.496651307527927,-3.3921861385920535,Ferritin,Ferritin,FTH1|FTL,2495|2512,P02794|P02792,0.5,Venous > Arterial,TRUE,FALSE
seq.17729.20,0.21108006276540717,10.110377025037026,2.623815698005703,0.020506303341179144,0.496651307527927,-3.395006313938506,UBE2S,Ubiquitin-conjugating enzyme E2 S,UBE2S,27338,Q16763,20,Arterial > Venous,TRUE,FALSE
seq.25446.34,-0.5866293066447857,13.503678949276875,-2.623848535624844,0.020564932370347233,0.496651307527927,-3.396347094388971,DDI2,Protein DDI1 homolog 2,DDI2,84301,Q5TDH0,20,Venous > Arterial,TRUE,FALSE
seq.20086.5,0.4605063052656778,13.35742258867409,2.623693333341469,0.02057106888750832,0.496651307527927,-3.396493932146952,RB11B,Ras-related protein Rab-11B,RAB11B,9230,Q15907,0.5,Arterial > Venous,TRUE,FALSE
seq.7885.17,0.17303288275472473,13.463633024231981,2.6173070652666204,0.02062933124875952,0.496651307527927,-3.3981024324551674,complement factor H-related 5,Complement factor H-related protein 5,CFHR5,81494,Q9BXR6,0.005,Arterial > Venous,TRUE,FALSE
seq.21514.1,0.17162816122757524,10.780443047679185,2.6172125523356846,0.0206330969077579,0.496651307527927,-3.3981924119684113,GP1BB,Platelet glycoprotein Ib beta chain,GP1BB,2812,P13224,20,Arterial > Venous,TRUE,FALSE
seq.9753.17,0.5026452026993605,14.105374533114732,2.6213723243637506,0.020663050989664093,0.496651307527927,-3.3986898627159725,Ezrin,Ezrin,EZR,7430,P15311,0.5,Arterial > Venous,TRUE,FALSE
seq.20213.82,-0.3590405768109072,10.517817683089556,-2.6213668140771396,0.02066326983736996,0.496651307527927,-3.398695076078203,HSP76,Heat shock 70 kDa protein 6,HSPA6,3310,P17066,20,Venous > Arterial,TRUE,FALSE
seq.25497.35,0.27471113054157437,9.368573396520661,2.6194155203090324,0.02074090930807535,0.496651307527927,-3.4005412298213806,S14L4,SEC14-like protein 4,SEC14L4,284904,Q9UDX3,20,Arterial > Venous,TRUE,FALSE
seq.25102.23,0.2797741509117124,11.185812623132191,2.6185912103104556,0.020773792453570975,0.496651307527927,-3.4013211277711077,ELP1,Elongator complex protein 1,ELP1,8518,O95163,20,Arterial > Venous,TRUE,FALSE
seq.21524.14,0.275226922821283,10.362808669298351,2.617697747937704,0.020809491285568856,0.496651307527927,-3.4021664545405534,UBP5,Ubiquitin carboxyl-terminal hydrolase 5,USP5,8078,P45974,20,Arterial > Venous,TRUE,FALSE
seq.13387.55,-0.15395925267917224,8.393638037949998,-2.61282696294411,0.020839748911851797,0.496651307527927,-3.403069898484426,EHF,ETS homologous factor,EHF,26298,Q9NZC4,20,Venous > Arterial,TRUE,FALSE
seq.20385.21,0.2183395533609813,10.21835141083484,2.6154875987416184,0.02085826990234609,0.496651307527927,-3.403364131425133,CPTP,Ceramide-1-phosphate transfer protein,CPTP,80772,Q5TA50,20,Arterial > Venous,TRUE,FALSE
seq.5740.17,-0.5228265127491677,11.97283721065327,-2.6159425070257085,0.020879796255610816,0.496651307527927,-3.4038271374333586,ROBO1,Roundabout homolog 1,ROBO1,6091,Q9Y6N7,20,Venous > Arterial,TRUE,FALSE
seq.11514.196,-0.6041183968463413,12.100273979512385,-2.610004967400546,0.021119330983684303,0.496651307527927,-3.409444858982715,CD59,CD59 glycoprotein,CD59,966,P13987,20,Venous > Arterial,TRUE,FALSE
seq.5727.35,0.22799632557610205,8.877254992314272,2.609734735019299,0.02113029592953349,0.496651307527927,-3.409700536955474,B3GLT,"Beta-1,3-glucosyltransferase",B3GLCT,145173,Q6Y288,20,Arterial > Venous,TRUE,FALSE
seq.23281.29,0.501054069790559,12.789039215717958,2.6072212483651893,0.02123254771969024,0.496651307527927,-3.412078653539475,ARL8A,ADP-ribosylation factor-like protein 8A,ARL8A,127829,Q96BM9,20,Arterial > Venous,TRUE,FALSE
seq.13990.1,-0.2944614486790182,9.35698553929885,-2.604021030519757,0.021363430445949957,0.496651307527927,-3.415106521085211,pyruvate carboxylase,"Pyruvate carboxylase, mitochondrial",PC,5091,P11498,20,Venous > Arterial,TRUE,FALSE
seq.11592.1,0.16949117274967762,9.658884417030245,2.598248133393141,0.02141132733462154,0.496651307527927,-3.416443450803004,ELAV1,ELAV-like protein 1,ELAVL1,1994,Q15717,20,Arterial > Venous,TRUE,FALSE
seq.2774.10,-0.28619696182227183,14.207886241825877,-2.592518770420531,0.021744616382301598,0.496651307527927,-3.423944969758477,IL-16,Interleukin-16,IL16,3603,Q14005,20,Venous > Arterial,TRUE,FALSE
seq.20433.19,0.44880349784689405,11.107950165408653,2.5936307088002675,0.021793783049657844,0.496651307527927,-3.424937229011647,RM01,"39S ribosomal protein L1, mitochondrial",MRPL1,65008,Q9BYD6,20,Arterial > Venous,TRUE,FALSE
seq.4666.205,-0.12981396503823248,7.555925049326924,-2.588821817931378,0.021794892661148077,0.496651307527927,-3.4252201267770137,No Protein,No protein,,,,20,Venous > Arterial,TRUE,FALSE
seq.9952.57,0.420208905372999,12.426065425469105,2.5926041674646334,0.021836753644392144,0.496651307527927,-3.4259084730700824,TFAM,"Transcription factor A, mitochondrial",TFAM,7019,Q00059,20,Arterial > Venous,TRUE,FALSE
seq.4124.24,-0.3663095784878069,10.885709185131281,-2.5867832583124084,0.02208196940398125,0.496651307527927,-3.4314157714352262,HSP 70,Heat shock 70 kDa protein 1A,HSPA1A,3303,P0DMV8,20,Venous > Arterial,TRUE,FALSE
seq.16882.27,-0.33401754990092725,13.414042477639782,-2.585566945941119,0.022133544111076296,0.496651307527927,-3.4325665393935836,PHP14,14 kDa phosphohistidine phosphatase,PHPT1,29085,Q9NRX4,20,Venous > Arterial,TRUE,FALSE
seq.15325.14,0.4241197137118929,10.511350241301683,2.5835018533694156,0.02222137621410655,0.496651307527927,-3.4345203357500074,NEUM,Neuromodulin,GAP43,2596,P17677,20,Arterial > Venous,TRUE,FALSE
seq.12445.50,0.12272282025369416,9.793775597361348,2.5776626159196114,0.022268649901588767,0.496651307527927,-3.435842321539097,ANR27,Ankyrin repeat domain-containing protein 27,ANKRD27,84079,Q96NW4,20,Arterial > Venous,TRUE,FALSE
seq.23663.28,0.32315504872524153,9.451943071801407,2.5821898580777347,0.02227735275896689,0.496651307527927,-3.4357616131698068,VATC1,Vacuolar ATP synthase subunit C 1,ATP6V1C1,528,P21283,20,Arterial > Venous,TRUE,FALSE
seq.20426.34,0.1991912174371292,8.598110253262567,2.5816049630174827,0.022302351352298497,0.496651307527927,-3.436314979360829,FA84A,Protein FAM84A,LRATD1,151354,Q96KN4,20,Arterial > Venous,TRUE,FALSE
seq.21976.4,0.4071577295069669,10.776106473425022,2.5793402142843553,0.022399403534925557,0.496651307527927,-3.438457631344575,IKK-gamma,I-kappa-B kinase gamma,IKBKG,8517,Q9Y6K9,20,Arterial > Venous,TRUE,FALSE
seq.11643.73,0.2572210191777151,9.7813783056898,2.5790001928336963,0.022414009824636476,0.496651307527927,-3.4387793194507785,DTX3L,E3 ubiquitin-protein ligase DTX3L,DTX3L,151636,Q8TDB6,20,Arterial > Venous,TRUE,FALSE
seq.12848.9,0.2009661859051066,9.59380009734425,2.577340611563375,0.022453594001958736,0.496651307527927,-3.4396933597929795,ARHG2,Rho guanine nucleotide exchange factor 2,ARHGEF2,9181,Q92974,20,Arterial > Venous,TRUE,FALSE
seq.17737.7,0.3888543980634767,12.197327549869206,2.5768570290296116,0.022506285813735264,0.496651307527927,-3.4408069138436863,IVD,"Isovaleryl-CoA dehydrogenase, mitochondrial",IVD,3712,P26440,20,Arterial > Venous,TRUE,FALSE
seq.23687.27,0.19988576577588993,9.60855237864917,2.570953916293074,0.022726386424340068,0.496651307527927,-3.445660987738294,TBC20,TBC1 domain family member 20,TBC1D20,128637,Q96BZ9,20,Arterial > Venous,TRUE,FALSE
seq.17773.26,0.3437686140540775,11.143856673226358,2.5713108830983424,0.022746788583418474,0.496651307527927,-3.4460538627223753,SNAG,Gamma-soluble NSF attachment protein,NAPG,8774,Q99747,20,Arterial > Venous,TRUE,FALSE
seq.10001.7,0.19836880188425765,8.836947377609023,2.5684069251219928,0.02287370449555827,0.496651307527927,-3.4488010816751986,c-Raf,RAF proto-oncogene serine/threonine-protein kinase,RAF1,5894,P04049,20,Arterial > Venous,TRUE,FALSE
seq.11273.176,-0.15635516481514086,8.913878832998606,-2.563633888216112,0.02291934060405419,0.496651307527927,-3.450020053107497,GSTT2,Glutathione S-transferase theta-2B,GSTT2B,653689,P0CG30,20,Venous > Arterial,TRUE,FALSE
seq.11313.100,-0.49469703369314333,10.809121480693962,-2.5654528846803513,0.023003511134058668,0.496651307527927,-3.451595616954819,PHS,Pterin-4-alpha-carbinolamine dehydratase,PCBD1,5092,P61457,20,Venous > Arterial,TRUE,FALSE
seq.21119.1,0.1434211746212145,9.065694898206312,2.5601859765190738,0.023030652737490425,0.496651307527927,-3.4524755360904713,CBR4,Carbonyl reductase family member 4,CBR4,84869,Q8N4T8,20,Arterial > Venous,TRUE,FALSE
seq.24892.8,-0.12359474966129567,8.229971235867584,-2.5591927432307853,0.02307470620372058,0.496651307527927,-3.4534207287479854,SHP1L,Testicular spindle-associated protein SHCBP1L,SHCBP1L,81626,Q9BZQ2,20,Venous > Arterial,TRUE,FALSE
seq.19278.19,0.6929068377485345,11.606517348334853,2.559761695308981,0.023255602661467287,0.496651307527927,-3.45697930850904,RAB1B,Ras-related protein Rab-1B,RAB1B,81876,Q9H0U4,0.5,Arterial > Venous,TRUE,FALSE
