AptName,Spine_vs_Laparoscopic,Spine_vs_HeadNeck,Laparoscopic_vs_HeadNeck,AveExpr,F,P.Value,adj.P.Val,Target,EntrezGeneSymbol,draw
seq.9377.25,-1.4919029233575234,0.1305500937052244,1.6224530170627478,10.896757842676893,9.8135489028044,0.003047794210606485,0.23709627113545817,SCF,KITLG,Arterial
seq.4276.10,-2.732050353361034,0.05062145737617385,2.7826718107372077,12.370287972252816,9.79445499599419,0.0030698275667023554,0.23709627113545817,prostatic binding protein,PEBP1,Arterial
seq.6042.52,1.7035167157827917,0.4554498230515964,-1.2480668927311953,13.762291898790869,9.789281420211392,0.0030758296071745858,0.23709627113545817,Tenascin,TNC,Arterial
seq.12678.66,-1.0628134625208912,0.49333316678968053,1.5561466293105717,10.401572644183867,9.720264788876431,0.003157224258716707,0.23709627113545817,SNRPA,SNRPA,Arterial
seq.24676.105,0.11364902262045895,-0.7587709391865776,-0.8724199618070365,8.554775615855815,9.714857829918717,0.003163706574066126,0.23709627113545817,CU059,CFAP298,Arterial
seq.12572.236,-0.6472017048238516,0.04343729203757185,0.6906389968614235,9.832397466323316,9.654363375475109,0.003177456759810726,0.23709627113545817,EFS,EFS,Arterial
seq.6364.7,1.812708249451708,-1.5681104613718926,-3.3808187108236005,10.974718790550495,9.602865480645391,0.0033015343081351104,0.23709627113545817,TPSNR,TAPBPL,Arterial
seq.18891.98,0.8143004236020328,0.47175691635545114,-0.34254350724658167,10.322733328514884,9.54374036726931,0.003315479605093647,0.23709627113545817,GBP2,GBP2,Arterial
seq.17735.130,-2.11634313560541,-0.08420437926304025,2.03213875634237,11.321714275139492,9.550682800235634,0.003368143828102452,0.23709627113545817,GBRAP,GABARAP,Arterial
seq.10825.12,0.7066952717580364,-0.0863150386742948,-0.7930103104323312,8.676581706296611,9.517452620202079,0.0033839761989356326,0.23709627113545817,VSI10,VSIG10,Arterial
seq.6207.10,1.3883483971655881,0.05814297212693198,-1.3302054250386561,10.127910835542929,9.512888346876139,0.0034173685707076322,0.23709627113545817,prosaposin,PSAP,Arterial
seq.12661.44,-2.0690751794416187,-0.10274826556882033,1.9663269138727983,10.592452968362538,9.47768030990131,0.0034639824303811934,0.23709627113545817,GBRL1,GABARAPL1,Arterial
seq.12557.18,1.1945628509780688,-0.8328409845539486,-2.0274038355320174,8.759903753579973,9.453632252906905,0.0034962481284275663,0.23709627113545817,NOVA1,NOVA1,Arterial
seq.25117.17,1.8789943994281852,1.2418800733473798,-0.6371143260808054,12.228939387927523,9.442693082134085,0.0035110415207667356,0.23709627113545817,PGM5,PGM5,Arterial
seq.9219.70,0.6513388601254881,-0.4308493315300872,-1.0821881916555753,8.668907526968637,9.385194031003417,0.003590012386578271,0.23709627113545817,NENF,NENF,Arterial
seq.23620.16,-2.0796075140892203,0.26220628434233717,2.3418137984315575,10.596641023686201,9.373912963170442,0.00360574862623751,0.23709627113545817,CPZIP,RCSD1,Arterial
seq.16292.288,-0.996421954035215,-0.20123812438558808,0.795183829649627,9.743386549766644,9.340257472629636,0.0036531765800718306,0.23709627113545817,GIP,GIP,Arterial
seq.12536.46,0.37618253118165335,0.48524331556583,0.10906078438417666,8.185068470336727,9.255632671909522,0.0037090729803894744,0.23709627113545817,MTMR6,MTMR6,Arterial
seq.6590.54,2.131537417110371,0.3976198046902315,-1.7339176124201394,13.712922916053747,9.300031235030024,0.0037108235958991354,0.23709627113545817,Neuropilin-2,NRP2,Arterial
seq.21395.23,2.4527045521862805,0.6013404553560999,-1.8513640968301806,9.575855674744847,9.247312168917446,0.003787990722441325,0.23709627113545817,PCD17,PCDH17,Arterial
seq.7853.19,0.8185367280262685,0.06524009732961744,-0.7532966306966511,10.015141451895994,9.188029134717642,0.003809170825184645,0.23709627113545817,SCO1,SCO1,Arterial
seq.16918.198,0.5340338172881509,0.4952919748365243,-0.038741842451626596,8.06325868788411,9.125299958014914,0.0039048810628477806,0.23709627113545817,TLR3,TLR3,Arterial
seq.17799.9,-2.616461219393514,-0.5198386542914708,2.0966225651020434,11.794296646801428,9.143210264840143,0.003945945115326985,0.23709627113545817,6PGL,PGLS,Arterial
seq.8357.43,-1.285298067096802,0.2036625374733383,1.4889606045701402,10.784071865552242,9.124669585447158,0.003974877781606401,0.23709627113545817,ST4A1,SULT4A1,Arterial
